OPTION UNITS=cm
MEASURE Seat_Back_Angle=22.7
MEASURE Outseam=97.2
MEASURE Inseam=75.1
MEASURE CROTCH_Height=74.2
MEASURE TrouserWAIST_Circ=87.0
MEASURE HIP_Circ=105.3
MEASURE Knee_Height=30.0
MEASURE Calf_Height=43.2
MEASURE Waist_Height_Back_EZ=98.9
MEASURE TrouserWaist_Height_Back=97.9
MEASURE CrotchLength_Back=32.8
MEASURE CrotchLength_Front=26.2
MEASURE Ankle_Circ=24.41
MEASURE Head_Top_Height=161.6
MEASURE Hip_Height=83.2
MEASURE NeckBase_Circ=35.2
MEASURE Bust_to_Bust=18.9
MEASURE Underbust_Circ=77.5
MEASURE BUST_Circ=91.0
MEASURE Across_Back=35.3
MEASURE Shoulder_to_Shoulder=38.9
MEASURE Neck_Circ=32.0
MEASURE Knee_Circ=36.0
MEASURE Calf_Circ=36.4
MEASURE Bicep_Circ=27.7
MEASURE Elbow_Circ=22.8
MEASURE Wrist_Circ=14.5
MEASURE Shoulder_to_Wrist=54.7
MEASURE Shoulder_Length=12.3
MEASURE SideNeck_to_Bust=28.4
MEASURE NeckSide_to_Wrist=67.0
MEASURE NECK_Height=143.4
MEASURE Thigh_Circ=61.0
MEASURE Across_Front=36.6
MEASURE Shoulder_to_floor_Right=137.4
MEASURE Shoulder_to_floor_Left=138.4
MEASURE TopHip_Circ=91.1
MEASURE TrouserWaist_Height_Front=94.1
MEASURE Bust_Height=119.2
MEASURE Torso_Height=69.3
MEASURE Istumakorkeus=27.7
MEASURE NaturalWAIST_Circ=80.8
MEASURE NaturalWaist_Height=101.9
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=66.0
MEASURE Shoulder_Width_ThruTheBody=34.9
MEASURE Overarm_Width_ThruTheBody=42.0
MEASURE Hip_2_Width_ThruTheBody=43.4
MEASURE Hip_2_Circ=109.6
MEASURE Hip_2_Height=74.2
