OPTION UNITS=cm
MEASURE Seat_Back_Angle=19.6
MEASURE Outseam=89.5
MEASURE Inseam=71.7
MEASURE CROTCH_Height=70.6
MEASURE TrouserWAIST_Circ=83.7
MEASURE HIP_Circ=99.3
MEASURE Knee_Height=27.5
MEASURE Calf_Height=40.4
MEASURE Waist_Height_Back_EZ=90.8
MEASURE TrouserWaist_Height_Back=90.4
MEASURE CrotchLength_Back=29.9
MEASURE CrotchLength_Front=21.0
MEASURE Ankle_Circ=23.83
MEASURE Head_Top_Height=159.0
MEASURE Hip_Height=77.1
MEASURE NeckBase_Circ=35.2
MEASURE Bust_to_Bust=17.8
MEASURE Underbust_Circ=81.5
MEASURE BUST_Circ=99.5
MEASURE Across_Back=36.8
MEASURE Shoulder_to_Shoulder=39.4
MEASURE Neck_Circ=34.4
MEASURE Knee_Circ=37.2
MEASURE Calf_Circ=37.8
MEASURE Bicep_Circ=29.9
MEASURE Elbow_Circ=23.3
MEASURE Wrist_Circ=14.3
MEASURE Shoulder_to_Wrist=54.7
MEASURE Shoulder_Length=12.4
MEASURE SideNeck_to_Bust=26.0
MEASURE NeckSide_to_Wrist=67.2
MEASURE NECK_Height=136.5
MEASURE Thigh_Circ=57.5
MEASURE Across_Front=37.8
MEASURE Shoulder_to_floor_Right=129.9
MEASURE Shoulder_to_floor_Left=131.1
MEASURE TopHip_Circ=86.0
MEASURE TrouserWaist_Height_Front=86.3
MEASURE Bust_Height=117.1
MEASURE Torso_Height=65.9
MEASURE Istumakorkeus=26.4
MEASURE NaturalWAIST_Circ=77.7
MEASURE NaturalWaist_Height=97.0
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=63.3
MEASURE Shoulder_Width_ThruTheBody=32.8
MEASURE Overarm_Width_ThruTheBody=40.5
MEASURE Hip_2_Width_ThruTheBody=38.4
MEASURE Hip_2_Circ=101.5
MEASURE Hip_2_Height=72.6
