OPTION UNITS=cm
MEASURE Seat_Back_Angle=18.1
MEASURE Outseam=95.5
MEASURE Inseam=72.7
MEASURE CROTCH_Height=71.4
MEASURE TrouserWAIST_Circ=90.9
MEASURE HIP_Circ=102.1
MEASURE Knee_Height=27.5
MEASURE Calf_Height=40.7
MEASURE Waist_Height_Back_EZ=97.8
MEASURE TrouserWaist_Height_Back=97.5
MEASURE CrotchLength_Back=34.9
MEASURE CrotchLength_Front=29.8
MEASURE Ankle_Circ=24.10
MEASURE Head_Top_Height=157.8
MEASURE Hip_Height=80.4
MEASURE NeckBase_Circ=36.2
MEASURE Bust_to_Bust=17.7
MEASURE Underbust_Circ=80.4
MEASURE BUST_Circ=96.1
MEASURE Across_Back=35.5
MEASURE Shoulder_to_Shoulder=39.0
MEASURE Neck_Circ=33.3
MEASURE Knee_Circ=37.2
MEASURE Calf_Circ=34.0
MEASURE Bicep_Circ=29.6
MEASURE Elbow_Circ=23.2
MEASURE Wrist_Circ=16.1
MEASURE Shoulder_to_Wrist=55.3
MEASURE Shoulder_Length=12.1
MEASURE SideNeck_to_Bust=26.6
MEASURE NeckSide_to_Wrist=67.4
MEASURE NECK_Height=139.9
MEASURE Thigh_Circ=55.6
MEASURE Across_Front=36.3
MEASURE Shoulder_to_floor_Right=133.9
MEASURE Shoulder_to_floor_Left=134.9
MEASURE TopHip_Circ=99.2
MEASURE TrouserWaist_Height_Front=92.3
MEASURE Bust_Height=117.4
MEASURE Torso_Height=68.5
MEASURE Istumakorkeus=27.4
MEASURE NaturalWAIST_Circ=84.1
MEASURE NaturalWaist_Height=98.8
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=63.7
MEASURE Shoulder_Width_ThruTheBody=33.8
MEASURE Overarm_Width_ThruTheBody=41.8
MEASURE Hip_2_Width_ThruTheBody=39.5
MEASURE Hip_2_Circ=101.5
MEASURE Hip_2_Height=72.9
