OPTION UNITS=cm
MEASURE Seat_Back_Angle=27.6
MEASURE Outseam=98.0
MEASURE Inseam=78.7
MEASURE CROTCH_Height=77.5
MEASURE TrouserWAIST_Circ=87.7
MEASURE HIP_Circ=102.6
MEASURE Knee_Height=29.0
MEASURE Calf_Height=43.5
MEASURE Waist_Height_Back_EZ=100.4
MEASURE TrouserWaist_Height_Back=99.9
MEASURE CrotchLength_Back=32.6
MEASURE CrotchLength_Front=24.2
MEASURE Ankle_Circ=25.55
MEASURE Head_Top_Height=166.2
MEASURE Hip_Height=86.5
MEASURE NeckBase_Circ=38.5
MEASURE Bust_to_Bust=19.3
MEASURE Underbust_Circ=77.7
MEASURE BUST_Circ=86.3
MEASURE Across_Back=31.8
MEASURE Shoulder_to_Shoulder=39.5
MEASURE Neck_Circ=36.7
MEASURE Knee_Circ=38.2
MEASURE Calf_Circ=36.5
MEASURE Bicep_Circ=31.4
MEASURE Elbow_Circ=25.2
MEASURE Wrist_Circ=15.5
MEASURE Shoulder_to_Wrist=57.2
MEASURE Shoulder_Length=11.6
MEASURE SideNeck_to_Bust=30.0
MEASURE NeckSide_to_Wrist=68.9
MEASURE NECK_Height=146.0
MEASURE Thigh_Circ=59.1
MEASURE Across_Front=36.9
MEASURE Shoulder_to_floor_Right=140.5
MEASURE Shoulder_to_floor_Left=140.2
MEASURE TopHip_Circ=90.9
MEASURE TrouserWaist_Height_Front=95.2
MEASURE Bust_Height=120.5
MEASURE Torso_Height=68.5
MEASURE Istumakorkeus=27.4
MEASURE NaturalWAIST_Circ=77.1
MEASURE NaturalWaist_Height=104.9
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=69.2
MEASURE Shoulder_Width_ThruTheBody=33.7
MEASURE Overarm_Width_ThruTheBody=40.9
MEASURE Hip_2_Width_ThruTheBody=40.4
MEASURE Hip_2_Circ=106.1
MEASURE Hip_2_Height=80.0
