OPTION UNITS=cm
MEASURE Seat_Back_Angle=16.8
MEASURE Outseam=95.0
MEASURE Inseam=75.1
MEASURE CROTCH_Height=74.1
MEASURE TrouserWAIST_Circ=84.5
MEASURE HIP_Circ=93.7
MEASURE Knee_Height=30.0
MEASURE Calf_Height=43.2
MEASURE Waist_Height_Back_EZ=96.9
MEASURE TrouserWaist_Height_Back=96.3
MEASURE CrotchLength_Back=28.3
MEASURE CrotchLength_Front=24.7
MEASURE Ankle_Circ=23.64
MEASURE Head_Top_Height=162.4
MEASURE Hip_Height=83.6
MEASURE NeckBase_Circ=34.3
MEASURE Bust_to_Bust=21.0
MEASURE Underbust_Circ=82.4
MEASURE BUST_Circ=97.1
MEASURE Across_Back=34.6
MEASURE Shoulder_to_Shoulder=39.1
MEASURE Neck_Circ=32.4
MEASURE Knee_Circ=34.5
MEASURE Calf_Circ=32.9
MEASURE Bicep_Circ=29.0
MEASURE Elbow_Circ=22.3
MEASURE Wrist_Circ=15.3
MEASURE Shoulder_to_Wrist=55.9
MEASURE Shoulder_Length=12.8
MEASURE SideNeck_to_Bust=28.8
MEASURE NeckSide_to_Wrist=68.7
MEASURE NECK_Height=140.6
MEASURE Thigh_Circ=50.4
MEASURE Across_Front=36.4
MEASURE Shoulder_to_floor_Right=134.1
MEASURE Shoulder_to_floor_Left=135.1
MEASURE TopHip_Circ=88.5
MEASURE TrouserWaist_Height_Front=92.2
MEASURE Bust_Height=118.1
MEASURE Torso_Height=66.5
MEASURE Istumakorkeus=26.6
MEASURE NaturalWAIST_Circ=83.0
MEASURE NaturalWaist_Height=100.7
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=66.1
MEASURE Shoulder_Width_ThruTheBody=34.3
MEASURE Overarm_Width_ThruTheBody=38.4
MEASURE Hip_2_Width_ThruTheBody=36.3
MEASURE Hip_2_Circ=95.3
MEASURE Hip_2_Height=74.1
