OPTION UNITS=cm
MEASURE Seat_Back_Angle=24.9
MEASURE Outseam=91.8
MEASURE Inseam=73.3
MEASURE CROTCH_Height=71.1
MEASURE TrouserWAIST_Circ=94.2
MEASURE HIP_Circ=107.5
MEASURE Knee_Height=28.5
MEASURE Calf_Height=41.3
MEASURE Waist_Height_Back_EZ=95.0
MEASURE TrouserWaist_Height_Back=94.2
MEASURE CrotchLength_Back=33.1
MEASURE CrotchLength_Front=25.7
MEASURE Ankle_Circ=23.87
MEASURE Head_Top_Height=156.1
MEASURE Hip_Height=79.1
MEASURE NeckBase_Circ=37.8
MEASURE Bust_to_Bust=20.7
MEASURE Underbust_Circ=82.4
MEASURE BUST_Circ=96.6
MEASURE Across_Back=37.1
MEASURE Shoulder_to_Shoulder=39.5
MEASURE Neck_Circ=35.0
MEASURE Knee_Circ=36.5
MEASURE Calf_Circ=35.4
MEASURE Bicep_Circ=30.8
MEASURE Elbow_Circ=23.1
MEASURE Wrist_Circ=14.9
MEASURE Shoulder_to_Wrist=53.5
MEASURE Shoulder_Length=11.6
MEASURE SideNeck_to_Bust=25.2
MEASURE NeckSide_to_Wrist=65.1
MEASURE NECK_Height=138.1
MEASURE Thigh_Circ=59.9
MEASURE Across_Front=36.1
MEASURE Shoulder_to_floor_Right=132.4
MEASURE Shoulder_to_floor_Left=133.6
MEASURE TopHip_Circ=96.4
MEASURE TrouserWaist_Height_Front=88.8
MEASURE Bust_Height=116.6
MEASURE Torso_Height=67.0
MEASURE Istumakorkeus=26.8
MEASURE NaturalWAIST_Circ=84.0
MEASURE NaturalWaist_Height=97.9
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=62.7
MEASURE Shoulder_Width_ThruTheBody=34.7
MEASURE Overarm_Width_ThruTheBody=40.9
MEASURE Hip_2_Width_ThruTheBody=42.7
MEASURE Hip_2_Circ=109.9
MEASURE Hip_2_Height=72.1
