OPTION UNITS=cm
MEASURE Seat_Back_Angle=19.6
MEASURE Outseam=94.2
MEASURE Inseam=76.7
MEASURE CROTCH_Height=75.4
MEASURE TrouserWAIST_Circ=84.0
MEASURE HIP_Circ=89.3
MEASURE Knee_Height=31.5
MEASURE Calf_Height=44.7
MEASURE Waist_Height_Back_EZ=96.0
MEASURE TrouserWaist_Height_Back=96.2
MEASURE CrotchLength_Back=28.2
MEASURE CrotchLength_Front=23.2
MEASURE Ankle_Circ=22.17
MEASURE Head_Top_Height=159.5
MEASURE Hip_Height=84.4
MEASURE NeckBase_Circ=35.3
MEASURE Bust_to_Bust=21.6
MEASURE Underbust_Circ=80.1
MEASURE BUST_Circ=99.1
MEASURE Across_Back=34.7
MEASURE Shoulder_to_Shoulder=39.1
MEASURE Neck_Circ=32.2
MEASURE Knee_Circ=33.4
MEASURE Calf_Circ=31.8
MEASURE Bicep_Circ=26.2
MEASURE Elbow_Circ=21.9
MEASURE Wrist_Circ=13.9
MEASURE Shoulder_to_Wrist=52.3
MEASURE Shoulder_Length=12.2
MEASURE SideNeck_to_Bust=27.3
MEASURE NeckSide_to_Wrist=64.5
MEASURE NECK_Height=139.7
MEASURE Thigh_Circ=51.1
MEASURE Across_Front=39.9
MEASURE Shoulder_to_floor_Right=133.7
MEASURE Shoulder_to_floor_Left=134.2
MEASURE TopHip_Circ=86.7
MEASURE TrouserWaist_Height_Front=91.3
MEASURE Bust_Height=118.4
MEASURE Torso_Height=64.3
MEASURE Istumakorkeus=25.7
MEASURE NaturalWAIST_Circ=76.7
MEASURE NaturalWaist_Height=101.1
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=67.9
MEASURE Shoulder_Width_ThruTheBody=34.3
MEASURE Overarm_Width_ThruTheBody=39.9
MEASURE Hip_2_Width_ThruTheBody=34.9
MEASURE Hip_2_Circ=91.1
MEASURE Hip_2_Height=76.4
