OPTION UNITS=cm
MEASURE Seat_Back_Angle=30.7
MEASURE Outseam=104.3
MEASURE Inseam=82.1
MEASURE CROTCH_Height=81.0
MEASURE TrouserWAIST_Circ=79.3
MEASURE HIP_Circ=99.4
MEASURE Knee_Height=32.0
MEASURE Calf_Height=46.7
MEASURE Waist_Height_Back_EZ=107.2
MEASURE TrouserWaist_Height_Back=105.9
MEASURE CrotchLength_Back=34.3
MEASURE CrotchLength_Front=28.1
MEASURE Ankle_Circ=24.74
MEASURE Head_Top_Height=165.2
MEASURE Hip_Height=89.0
MEASURE NeckBase_Circ=33.5
MEASURE Bust_to_Bust=15.0
MEASURE Underbust_Circ=79.3
MEASURE BUST_Circ=88.6
MEASURE Across_Back=37.9
MEASURE Shoulder_to_Shoulder=37.5
MEASURE Neck_Circ=31.2
MEASURE Knee_Circ=35.8
MEASURE Calf_Circ=33.0
MEASURE Bicep_Circ=25.4
MEASURE Elbow_Circ=22.7
MEASURE Wrist_Circ=15.6
MEASURE Shoulder_to_Wrist=64.4
MEASURE Shoulder_Length=11.2
MEASURE SideNeck_to_Bust=23.6
MEASURE NeckSide_to_Wrist=75.5
MEASURE NECK_Height=149.3
MEASURE Thigh_Circ=53.6
MEASURE Across_Front=33.0
MEASURE Shoulder_to_floor_Right=144.8
MEASURE Shoulder_to_floor_Left=145.3
MEASURE TopHip_Circ=88.5
MEASURE TrouserWaist_Height_Front=101.5
MEASURE Bust_Height=128.5
MEASURE Torso_Height=68.3
MEASURE Istumakorkeus=27.3
MEASURE NaturalWAIST_Circ=69.9
MEASURE NaturalWaist_Height=108.3
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=73.4
MEASURE Shoulder_Width_ThruTheBody=32.6
MEASURE Overarm_Width_ThruTheBody=40.7
MEASURE Hip_2_Width_ThruTheBody=40.6
MEASURE Hip_2_Circ=103.0
MEASURE Hip_2_Height=81.5
