OPTION UNITS=cm
MEASURE Seat_Back_Angle=25.3
MEASURE Outseam=88.7
MEASURE Inseam=70.2
MEASURE CROTCH_Height=68.7
MEASURE TrouserWAIST_Circ=79.4
MEASURE HIP_Circ=90.4
MEASURE Knee_Height=28.0
MEASURE Calf_Height=40.2
MEASURE Waist_Height_Back_EZ=91.6
MEASURE TrouserWaist_Height_Back=89.8
MEASURE CrotchLength_Back=27.7
MEASURE CrotchLength_Front=25.3
MEASURE Ankle_Circ=24.61
MEASURE Head_Top_Height=150.8
MEASURE Hip_Height=76.7
MEASURE NeckBase_Circ=31.9
MEASURE Bust_to_Bust=19.9
MEASURE Underbust_Circ=73.2
MEASURE BUST_Circ=93.1
MEASURE Across_Back=32.2
MEASURE Shoulder_to_Shoulder=33.8
MEASURE Neck_Circ=31.2
MEASURE Knee_Circ=35.4
MEASURE Calf_Circ=36.1
MEASURE Bicep_Circ=26.6
MEASURE Elbow_Circ=21.7
MEASURE Wrist_Circ=13.5
MEASURE Shoulder_to_Wrist=50.2
MEASURE Shoulder_Length=11.3
MEASURE SideNeck_to_Bust=25.6
MEASURE NeckSide_to_Wrist=61.6
MEASURE NECK_Height=130.0
MEASURE Thigh_Circ=52.8
MEASURE Across_Front=35.9
MEASURE Shoulder_to_floor_Right=125.0
MEASURE Shoulder_to_floor_Left=125.0
MEASURE TopHip_Circ=81.7
MEASURE TrouserWaist_Height_Front=86.0
MEASURE Bust_Height=110.2
MEASURE Torso_Height=61.3
MEASURE Istumakorkeus=24.5
MEASURE NaturalWAIST_Circ=71.0
MEASURE NaturalWaist_Height=93.2
MEASURE Thigh_Height=3.0
MEASURE Ankle_Height=60.9
MEASURE Shoulder_Width_ThruTheBody=30.8
MEASURE Overarm_Width_ThruTheBody=38.4
MEASURE Hip_2_Width_ThruTheBody=36.8
MEASURE Hip_2_Circ=94.5
MEASURE Hip_2_Height=68.7
