OPTION UNITS=cm
MEASURE Seat_Back_Angle=15.0
MEASURE Outseam=98.4
MEASURE Inseam=78.9
MEASURE CROTCH_Height=77.8
MEASURE TrouserWAIST_Circ=87.2
MEASURE HIP_Circ=99.3
MEASURE Knee_Height=31.0
MEASURE Calf_Height=45.0
MEASURE Waist_Height_Back_EZ=100.3
MEASURE TrouserWaist_Height_Back=100.2
MEASURE CrotchLength_Back=31.2
MEASURE CrotchLength_Front=24.3
MEASURE Ankle_Circ=24.89
MEASURE Head_Top_Height=163.0
MEASURE Hip_Height=85.8
MEASURE NeckBase_Circ=36.1
MEASURE Bust_to_Bust=19.3
MEASURE Underbust_Circ=88.4
MEASURE BUST_Circ=98.4
MEASURE Across_Back=39.0
MEASURE Shoulder_to_Shoulder=40.7
MEASURE Neck_Circ=34.5
MEASURE Knee_Circ=37.4
MEASURE Calf_Circ=36.9
MEASURE Bicep_Circ=30.0
MEASURE Elbow_Circ=26.5
MEASURE Wrist_Circ=16.3
MEASURE Shoulder_to_Wrist=56.8
MEASURE Shoulder_Length=13.0
MEASURE SideNeck_to_Bust=31.1
MEASURE NeckSide_to_Wrist=69.8
MEASURE NECK_Height=146.8
MEASURE Thigh_Circ=56.7
MEASURE Across_Front=37.0
MEASURE Shoulder_to_floor_Right=140.5
MEASURE Shoulder_to_floor_Left=140.0
MEASURE TopHip_Circ=90.0
MEASURE TrouserWaist_Height_Front=96.0
MEASURE Bust_Height=120.3
MEASURE Torso_Height=69.0
MEASURE Istumakorkeus=27.6
MEASURE NaturalWAIST_Circ=78.8
MEASURE NaturalWaist_Height=105.4
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=68.9
MEASURE Shoulder_Width_ThruTheBody=34.8
MEASURE Overarm_Width_ThruTheBody=42.6
MEASURE Hip_2_Width_ThruTheBody=39.0
MEASURE Hip_2_Circ=101.3
MEASURE Hip_2_Height=78.3
