OPTION UNITS=cm
MEASURE Seat_Back_Angle=22.5
MEASURE Outseam=97.6
MEASURE Inseam=75.3
MEASURE CROTCH_Height=74.0
MEASURE TrouserWAIST_Circ=79.7
MEASURE HIP_Circ=97.5
MEASURE Knee_Height=29.0
MEASURE Calf_Height=42.5
MEASURE Waist_Height_Back_EZ=99.1
MEASURE TrouserWaist_Height_Back=98.9
MEASURE CrotchLength_Back=33.4
MEASURE CrotchLength_Front=26.7
MEASURE Ankle_Circ=24.51
MEASURE Head_Top_Height=156.4
MEASURE Hip_Height=82.5
MEASURE NeckBase_Circ=35.2
MEASURE Bust_to_Bust=16.7
MEASURE Underbust_Circ=77.2
MEASURE BUST_Circ=97.1
MEASURE Across_Back=34.2
MEASURE Shoulder_to_Shoulder=39.6
MEASURE Neck_Circ=32.2
MEASURE Knee_Circ=36.3
MEASURE Calf_Circ=36.1
MEASURE Bicep_Circ=28.7
MEASURE Elbow_Circ=23.1
MEASURE Wrist_Circ=14.4
MEASURE Shoulder_to_Wrist=52.4
MEASURE Shoulder_Length=13.1
MEASURE SideNeck_to_Bust=25.6
MEASURE NeckSide_to_Wrist=65.5
MEASURE NECK_Height=140.8
MEASURE Thigh_Circ=58.1
MEASURE Across_Front=42.3
MEASURE Shoulder_to_floor_Right=133.8
MEASURE Shoulder_to_floor_Left=134.0
MEASURE TopHip_Circ=88.7
MEASURE TrouserWaist_Height_Front=94.8
MEASURE Bust_Height=120.5
MEASURE Torso_Height=66.8
MEASURE Istumakorkeus=26.7
MEASURE NaturalWAIST_Circ=72.3
MEASURE NaturalWaist_Height=100.7
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=66.0
MEASURE Shoulder_Width_ThruTheBody=34.9
MEASURE Overarm_Width_ThruTheBody=41.5
MEASURE Hip_2_Width_ThruTheBody=39.9
MEASURE Hip_2_Circ=102.3
MEASURE Hip_2_Height=74.0
