OPTION UNITS=cm
MEASURE Seat_Back_Angle=21.6
MEASURE Outseam=104.8
MEASURE Inseam=84.0
MEASURE CROTCH_Height=82.7
MEASURE TrouserWAIST_Circ=80.3
MEASURE HIP_Circ=99.3
MEASURE Knee_Height=35.5
MEASURE Calf_Height=49.7
MEASURE Waist_Height_Back_EZ=106.4
MEASURE TrouserWaist_Height_Back=106.2
MEASURE CrotchLength_Back=31.1
MEASURE CrotchLength_Front=27.6
MEASURE Ankle_Circ=23.74
MEASURE Head_Top_Height=166.0
MEASURE Hip_Height=87.2
MEASURE NeckBase_Circ=34.7
MEASURE Bust_to_Bust=17.2
MEASURE Underbust_Circ=79.1
MEASURE BUST_Circ=89.9
MEASURE Across_Back=32.4
MEASURE Shoulder_to_Shoulder=39.8
MEASURE Neck_Circ=30.6
MEASURE Knee_Circ=37.3
MEASURE Calf_Circ=37.5
MEASURE Bicep_Circ=29.1
MEASURE Elbow_Circ=23.9
MEASURE Wrist_Circ=15.2
MEASURE Shoulder_to_Wrist=58.0
MEASURE Shoulder_Length=12.3
MEASURE SideNeck_to_Bust=28.8
MEASURE NeckSide_to_Wrist=70.3
MEASURE NECK_Height=149.7
MEASURE Thigh_Circ=59.3
MEASURE Across_Front=37.4
MEASURE Shoulder_to_floor_Right=142.7
MEASURE Shoulder_to_floor_Left=144.2
MEASURE TopHip_Circ=86.3
MEASURE TrouserWaist_Height_Front=101.7
MEASURE Bust_Height=126.2
MEASURE Torso_Height=67.0
MEASURE Istumakorkeus=26.8
MEASURE NaturalWAIST_Circ=69.6
MEASURE NaturalWaist_Height=109.5
MEASURE Thigh_Height=4.5
MEASURE Ankle_Height=74.8
MEASURE Shoulder_Width_ThruTheBody=34.8
MEASURE Overarm_Width_ThruTheBody=39.3
MEASURE Hip_2_Width_ThruTheBody=39.1
MEASURE Hip_2_Circ=102.6
MEASURE Hip_2_Height=82.7
