OPTION UNITS=cm
MEASURE Seat_Back_Angle=26.0
MEASURE Outseam=90.2
MEASURE Inseam=69.8
MEASURE CROTCH_Height=68.6
MEASURE TrouserWAIST_Circ=94.0
MEASURE HIP_Circ=99.7
MEASURE Knee_Height=27.0
MEASURE Calf_Height=39.5
MEASURE Waist_Height_Back_EZ=93.6
MEASURE TrouserWaist_Height_Back=93.5
MEASURE CrotchLength_Back=34.0
MEASURE CrotchLength_Front=26.6
MEASURE Ankle_Circ=23.93
MEASURE Head_Top_Height=154.3
MEASURE Hip_Height=79.6
MEASURE NeckBase_Circ=36.1
MEASURE Bust_to_Bust=20.7
MEASURE Underbust_Circ=85.7
MEASURE BUST_Circ=98.6
MEASURE Across_Back=34.8
MEASURE Shoulder_to_Shoulder=41.1
MEASURE Neck_Circ=34.0
MEASURE Knee_Circ=37.4
MEASURE Calf_Circ=36.9
MEASURE Bicep_Circ=29.2
MEASURE Elbow_Circ=22.6
MEASURE Wrist_Circ=15.0
MEASURE Shoulder_to_Wrist=51.3
MEASURE Shoulder_Length=12.3
MEASURE SideNeck_to_Bust=25.1
MEASURE NeckSide_to_Wrist=63.7
MEASURE NECK_Height=135.8
MEASURE Thigh_Circ=54.4
MEASURE Across_Front=38.3
MEASURE Shoulder_to_floor_Right=129.3
MEASURE Shoulder_to_floor_Left=129.8
MEASURE TopHip_Circ=97.6
MEASURE TrouserWaist_Height_Front=87.5
MEASURE Bust_Height=114.1
MEASURE Torso_Height=67.3
MEASURE Istumakorkeus=26.9
MEASURE NaturalWAIST_Circ=90.4
MEASURE NaturalWaist_Height=95.5
MEASURE Thigh_Height=3.0
MEASURE Ankle_Height=60.1
MEASURE Shoulder_Width_ThruTheBody=34.9
MEASURE Overarm_Width_ThruTheBody=41.9
MEASURE Hip_2_Width_ThruTheBody=38.4
MEASURE Hip_2_Circ=98.7
MEASURE Hip_2_Height=70.6
