OPTION UNITS=cm
MEASURE Seat_Back_Angle=16.1
MEASURE Outseam=99.0
MEASURE Inseam=78.3
MEASURE CROTCH_Height=76.9
MEASURE TrouserWAIST_Circ=97.4
MEASURE HIP_Circ=101.5
MEASURE Knee_Height=31.5
MEASURE Calf_Height=45.1
MEASURE Waist_Height_Back_EZ=101.0
MEASURE TrouserWaist_Height_Back=100.5
MEASURE CrotchLength_Back=33.4
MEASURE CrotchLength_Front=27.2
MEASURE Ankle_Circ=24.62
MEASURE Head_Top_Height=163.9
MEASURE Hip_Height=84.9
MEASURE NeckBase_Circ=38.4
MEASURE Bust_to_Bust=20.5
MEASURE Underbust_Circ=90.5
MEASURE BUST_Circ=108.5
MEASURE Across_Back=40.7
MEASURE Shoulder_to_Shoulder=44.4
MEASURE Neck_Circ=37.0
MEASURE Knee_Circ=36.9
MEASURE Calf_Circ=39.5
MEASURE Bicep_Circ=34.1
MEASURE Elbow_Circ=27.0
MEASURE Wrist_Circ=17.2
MEASURE Shoulder_to_Wrist=56.5
MEASURE Shoulder_Length=13.2
MEASURE SideNeck_to_Bust=28.2
MEASURE NeckSide_to_Wrist=69.6
MEASURE NECK_Height=143.9
MEASURE Thigh_Circ=60.5
MEASURE Across_Front=42.1
MEASURE Shoulder_to_floor_Right=137.4
MEASURE Shoulder_to_floor_Left=137.1
MEASURE TopHip_Circ=99.8
MEASURE TrouserWaist_Height_Front=95.9
MEASURE Bust_Height=120.4
MEASURE Torso_Height=67.0
MEASURE Istumakorkeus=26.8
MEASURE NaturalWAIST_Circ=91.9
MEASURE NaturalWaist_Height=103.7
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=67.7
MEASURE Shoulder_Width_ThruTheBody=36.7
MEASURE Overarm_Width_ThruTheBody=46.0
MEASURE Hip_2_Width_ThruTheBody=39.1
MEASURE Hip_2_Circ=102.9
MEASURE Hip_2_Height=76.9
