OPTION UNITS=cm
MEASURE Seat_Back_Angle=23.0
MEASURE Outseam=91.1
MEASURE Inseam=71.2
MEASURE CROTCH_Height=69.8
MEASURE TrouserWAIST_Circ=80.6
MEASURE HIP_Circ=90.4
MEASURE Knee_Height=29.0
MEASURE Calf_Height=41.2
MEASURE Waist_Height_Back_EZ=93.3
MEASURE TrouserWaist_Height_Back=92.7
MEASURE CrotchLength_Back=31.0
MEASURE CrotchLength_Front=25.7
MEASURE Ankle_Circ=20.19
MEASURE Head_Top_Height=151.6
MEASURE Hip_Height=77.8
MEASURE NeckBase_Circ=33.3
MEASURE Bust_to_Bust=17.0
MEASURE Underbust_Circ=75.8
MEASURE BUST_Circ=90.0
MEASURE Across_Back=32.6
MEASURE Shoulder_to_Shoulder=33.9
MEASURE Neck_Circ=31.1
MEASURE Knee_Circ=31.3
MEASURE Calf_Circ=30.1
MEASURE Bicep_Circ=27.2
MEASURE Elbow_Circ=21.3
MEASURE Wrist_Circ=14.1
MEASURE Shoulder_to_Wrist=54.2
MEASURE Shoulder_Length=11.2
MEASURE SideNeck_to_Bust=25.5
MEASURE NeckSide_to_Wrist=65.4
MEASURE NECK_Height=131.6
MEASURE Thigh_Circ=50.2
MEASURE Across_Front=30.5
MEASURE Shoulder_to_floor_Right=124.8
MEASURE Shoulder_to_floor_Left=126.1
MEASURE TopHip_Circ=82.9
MEASURE TrouserWaist_Height_Front=88.8
MEASURE Bust_Height=111.3
MEASURE Torso_Height=61.8
MEASURE Istumakorkeus=24.7
MEASURE NaturalWAIST_Circ=74.2
MEASURE NaturalWaist_Height=94.5
MEASURE Thigh_Height=3.0
MEASURE Ankle_Height=63.5
MEASURE Shoulder_Width_ThruTheBody=29.3
MEASURE Overarm_Width_ThruTheBody=35.0
MEASURE Hip_2_Width_ThruTheBody=35.2
MEASURE Hip_2_Circ=91.4
MEASURE Hip_2_Height=70.8
