OPTION UNITS=cm
MEASURE Seat_Back_Angle=20.1
MEASURE Outseam=102.1
MEASURE Inseam=78.8
MEASURE CROTCH_Height=78.0
MEASURE TrouserWAIST_Circ=96.6
MEASURE HIP_Circ=100.7
MEASURE Knee_Height=29.0
MEASURE Calf_Height=43.7
MEASURE Waist_Height_Back_EZ=104.5
MEASURE TrouserWaist_Height_Back=104.3
MEASURE CrotchLength_Back=34.9
MEASURE CrotchLength_Front=27.9
MEASURE Ankle_Circ=25.44
MEASURE Head_Top_Height=170.3
MEASURE Hip_Height=89.0
MEASURE NeckBase_Circ=36.2
MEASURE Bust_to_Bust=19.5
MEASURE Underbust_Circ=87.2
MEASURE BUST_Circ=97.1
MEASURE Across_Back=37.8
MEASURE Shoulder_to_Shoulder=42.0
MEASURE Neck_Circ=35.1
MEASURE Knee_Circ=35.5
MEASURE Calf_Circ=34.5
MEASURE Bicep_Circ=27.2
MEASURE Elbow_Circ=23.5
MEASURE Wrist_Circ=16.1
MEASURE Shoulder_to_Wrist=57.0
MEASURE Shoulder_Length=12.8
MEASURE SideNeck_to_Bust=30.2
MEASURE NeckSide_to_Wrist=69.7
MEASURE NECK_Height=147.3
MEASURE Thigh_Circ=51.7
MEASURE Across_Front=39.6
MEASURE Shoulder_to_floor_Right=142.3
MEASURE Shoulder_to_floor_Left=142.6
MEASURE TopHip_Circ=99.8
MEASURE TrouserWaist_Height_Front=99.4
MEASURE Bust_Height=123.1
MEASURE Torso_Height=69.3
MEASURE Istumakorkeus=27.7
MEASURE NaturalWAIST_Circ=88.9
MEASURE NaturalWaist_Height=105.8
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=69.4
MEASURE Shoulder_Width_ThruTheBody=35.2
MEASURE Overarm_Width_ThruTheBody=45.3
MEASURE Hip_2_Width_ThruTheBody=39.5
MEASURE Hip_2_Circ=99.9
MEASURE Hip_2_Height=79.5
