OPTION UNITS=cm
MEASURE Seat_Back_Angle=16.3
MEASURE Outseam=98.7
MEASURE Inseam=79.1
MEASURE CROTCH_Height=77.8
MEASURE TrouserWAIST_Circ=83.3
MEASURE HIP_Circ=98.4
MEASURE Knee_Height=30.5
MEASURE Calf_Height=44.7
MEASURE Waist_Height_Back_EZ=100.0
MEASURE TrouserWaist_Height_Back=100.0
MEASURE CrotchLength_Back=30.5
MEASURE CrotchLength_Front=24.2
MEASURE Ankle_Circ=25.25
MEASURE Head_Top_Height=161.2
MEASURE Hip_Height=85.8
MEASURE NeckBase_Circ=35.6
MEASURE Bust_to_Bust=19.5
MEASURE Underbust_Circ=76.0
MEASURE BUST_Circ=88.2
MEASURE Across_Back=35.0
MEASURE Shoulder_to_Shoulder=40.3
MEASURE Neck_Circ=32.8
MEASURE Knee_Circ=36.4
MEASURE Calf_Circ=37.2
MEASURE Bicep_Circ=27.6
MEASURE Elbow_Circ=23.8
MEASURE Wrist_Circ=15.6
MEASURE Shoulder_to_Wrist=59.1
MEASURE Shoulder_Length=13.1
MEASURE SideNeck_to_Bust=31.1
MEASURE NeckSide_to_Wrist=72.2
MEASURE NECK_Height=145.3
MEASURE Thigh_Circ=55.1
MEASURE Across_Front=35.5
MEASURE Shoulder_to_floor_Right=138.3
MEASURE Shoulder_to_floor_Left=138.0
MEASURE TopHip_Circ=86.5
MEASURE TrouserWaist_Height_Front=95.7
MEASURE Bust_Height=116.8
MEASURE Torso_Height=67.5
MEASURE Istumakorkeus=27.0
MEASURE NaturalWAIST_Circ=76.8
MEASURE NaturalWaist_Height=104.8
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=70.2
MEASURE Shoulder_Width_ThruTheBody=35.1
MEASURE Overarm_Width_ThruTheBody=41.3
MEASURE Hip_2_Width_ThruTheBody=39.8
MEASURE Hip_2_Circ=100.1
MEASURE Hip_2_Height=78.8
