OPTION UNITS=cm
MEASURE Seat_Back_Angle=18.0
MEASURE Outseam=94.7
MEASURE Inseam=74.5
MEASURE CROTCH_Height=73.4
MEASURE TrouserWAIST_Circ=84.5
MEASURE HIP_Circ=98.8
MEASURE Knee_Height=29.0
MEASURE Calf_Height=42.3
MEASURE Waist_Height_Back_EZ=96.2
MEASURE TrouserWaist_Height_Back=95.7
MEASURE CrotchLength_Back=31.9
MEASURE CrotchLength_Front=24.2
MEASURE Ankle_Circ=24.08
MEASURE Head_Top_Height=164.7
MEASURE Hip_Height=80.4
MEASURE NeckBase_Circ=34.5
MEASURE Bust_to_Bust=18.4
MEASURE Underbust_Circ=82.4
MEASURE BUST_Circ=94.7
MEASURE Across_Back=35.1
MEASURE Shoulder_to_Shoulder=39.3
MEASURE Neck_Circ=32.3
MEASURE Knee_Circ=35.3
MEASURE Calf_Circ=35.9
MEASURE Bicep_Circ=30.1
MEASURE Elbow_Circ=25.7
MEASURE Wrist_Circ=14.9
MEASURE Shoulder_to_Wrist=51.2
MEASURE Shoulder_Length=12.7
MEASURE SideNeck_to_Bust=28.7
MEASURE NeckSide_to_Wrist=63.9
MEASURE NECK_Height=142.9
MEASURE Thigh_Circ=55.5
MEASURE Across_Front=36.7
MEASURE Shoulder_to_floor_Right=136.9
MEASURE Shoulder_to_floor_Left=137.7
MEASURE TopHip_Circ=88.2
MEASURE TrouserWaist_Height_Front=91.6
MEASURE Bust_Height=119.9
MEASURE Torso_Height=69.5
MEASURE Istumakorkeus=27.8
MEASURE NaturalWAIST_Circ=78.7
MEASURE NaturalWaist_Height=101.2
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=65.7
MEASURE Shoulder_Width_ThruTheBody=34.2
MEASURE Overarm_Width_ThruTheBody=41.5
MEASURE Hip_2_Width_ThruTheBody=39.7
MEASURE Hip_2_Circ=100.8
MEASURE Hip_2_Height=73.4
