OPTION UNITS=cm
MEASURE Seat_Back_Angle=16.1
MEASURE Outseam=91.8
MEASURE Inseam=69.8
MEASURE CROTCH_Height=68.0
MEASURE TrouserWAIST_Circ=91.0
MEASURE HIP_Circ=99.7
MEASURE Knee_Height=26.5
MEASURE Calf_Height=39.0
MEASURE Waist_Height_Back_EZ=93.5
MEASURE TrouserWaist_Height_Back=93.2
MEASURE CrotchLength_Back=33.4
MEASURE CrotchLength_Front=28.0
MEASURE Ankle_Circ=22.69
MEASURE Head_Top_Height=155.7
MEASURE Hip_Height=78.0
MEASURE NeckBase_Circ=37.0
MEASURE Bust_to_Bust=19.6
MEASURE Underbust_Circ=80.9
MEASURE BUST_Circ=98.1
MEASURE Across_Back=35.0
MEASURE Shoulder_to_Shoulder=39.0
MEASURE Neck_Circ=34.6
MEASURE Knee_Circ=33.7
MEASURE Calf_Circ=35.4
MEASURE Bicep_Circ=31.7
MEASURE Elbow_Circ=24.2
MEASURE Wrist_Circ=16.0
MEASURE Shoulder_to_Wrist=51.8
MEASURE Shoulder_Length=11.7
MEASURE SideNeck_to_Bust=27.0
MEASURE NeckSide_to_Wrist=63.5
MEASURE NECK_Height=136.3
MEASURE Thigh_Circ=55.1
MEASURE Across_Front=35.6
MEASURE Shoulder_to_floor_Right=129.8
MEASURE Shoulder_to_floor_Left=129.5
MEASURE TopHip_Circ=100.0
MEASURE TrouserWaist_Height_Front=88.4
MEASURE Bust_Height=113.0
MEASURE Torso_Height=68.3
MEASURE Istumakorkeus=27.3
MEASURE NaturalWAIST_Circ=85.1
MEASURE NaturalWaist_Height=95.3
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=59.7
MEASURE Shoulder_Width_ThruTheBody=33.6
MEASURE Overarm_Width_ThruTheBody=40.3
MEASURE Hip_2_Width_ThruTheBody=39.3
MEASURE Hip_2_Circ=100.3
MEASURE Hip_2_Height=68.0
