OPTION UNITS=cm
MEASURE Seat_Back_Angle=24.9
MEASURE Outseam=93.4
MEASURE Inseam=74.0
MEASURE CROTCH_Height=72.7
MEASURE TrouserWAIST_Circ=88.3
MEASURE HIP_Circ=105.2
MEASURE Knee_Height=28.0
MEASURE Calf_Height=41.4
MEASURE Waist_Height_Back_EZ=96.3
MEASURE TrouserWaist_Height_Back=95.5
MEASURE CrotchLength_Back=32.7
MEASURE CrotchLength_Front=24.9
MEASURE Ankle_Circ=24.18
MEASURE Head_Top_Height=156.7
MEASURE Hip_Height=81.2
MEASURE NeckBase_Circ=35.7
MEASURE Bust_to_Bust=18.1
MEASURE Underbust_Circ=85.2
MEASURE BUST_Circ=92.4
MEASURE Across_Back=35.9
MEASURE Shoulder_to_Shoulder=39.9
MEASURE Neck_Circ=33.0
MEASURE Knee_Circ=42.1
MEASURE Calf_Circ=39.3
MEASURE Bicep_Circ=32.2
MEASURE Elbow_Circ=25.6
MEASURE Wrist_Circ=15.8
MEASURE Shoulder_to_Wrist=53.2
MEASURE Shoulder_Length=12.4
MEASURE SideNeck_to_Bust=27.2
MEASURE NeckSide_to_Wrist=65.6
MEASURE NECK_Height=139.2
MEASURE Thigh_Circ=62.7
MEASURE Across_Front=35.0
MEASURE Shoulder_to_floor_Right=132.7
MEASURE Shoulder_to_floor_Left=132.7
MEASURE TopHip_Circ=95.7
MEASURE TrouserWaist_Height_Front=90.4
MEASURE Bust_Height=116.7
MEASURE Torso_Height=66.5
MEASURE Istumakorkeus=26.6
MEASURE NaturalWAIST_Circ=84.4
MEASURE NaturalWaist_Height=99.3
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=65.2
MEASURE Shoulder_Width_ThruTheBody=33.2
MEASURE Overarm_Width_ThruTheBody=39.2
MEASURE Hip_2_Width_ThruTheBody=41.5
MEASURE Hip_2_Circ=107.2
MEASURE Hip_2_Height=72.7
