OPTION UNITS=cm
MEASURE Seat_Back_Angle=20.2
MEASURE Outseam=96.8
MEASURE Inseam=73.9
MEASURE CROTCH_Height=72.5
MEASURE TrouserWAIST_Circ=76.6
MEASURE HIP_Circ=89.2
MEASURE Knee_Height=28.0
MEASURE Calf_Height=41.3
MEASURE Waist_Height_Back_EZ=98.8
MEASURE TrouserWaist_Height_Back=98.1
MEASURE CrotchLength_Back=34.5
MEASURE CrotchLength_Front=28.2
MEASURE Ankle_Circ=28.96
MEASURE Head_Top_Height=153.0
MEASURE Hip_Height=82.0
MEASURE NeckBase_Circ=33.0
MEASURE Bust_to_Bust=17.7
MEASURE Underbust_Circ=75.1
MEASURE BUST_Circ=86.9
MEASURE Across_Back=34.5
MEASURE Shoulder_to_Shoulder=35.6
MEASURE Neck_Circ=31.3
MEASURE Knee_Circ=36.9
MEASURE Calf_Circ=36.5
MEASURE Bicep_Circ=27.1
MEASURE Elbow_Circ=24.4
MEASURE Wrist_Circ=15.6
MEASURE Shoulder_to_Wrist=53.6
MEASURE Shoulder_Length=11.4
MEASURE SideNeck_to_Bust=26.6
MEASURE NeckSide_to_Wrist=65.1
MEASURE NECK_Height=136.2
MEASURE Thigh_Circ=52.0
MEASURE Across_Front=30.6
MEASURE Shoulder_to_floor_Right=130.2
MEASURE Shoulder_to_floor_Left=130.2
MEASURE TopHip_Circ=82.7
MEASURE TrouserWaist_Height_Front=94.1
MEASURE Bust_Height=114.0
MEASURE Torso_Height=63.8
MEASURE Istumakorkeus=25.5
MEASURE NaturalWAIST_Circ=74.3
MEASURE NaturalWaist_Height=98.0
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=68.9
MEASURE Shoulder_Width_ThruTheBody=30.0
MEASURE Overarm_Width_ThruTheBody=36.0
MEASURE Hip_2_Width_ThruTheBody=34.9
MEASURE Hip_2_Circ=90.6
MEASURE Hip_2_Height=76.0
