OPTION UNITS=cm
MEASURE Seat_Back_Angle=18.2
MEASURE Outseam=103.1
MEASURE Inseam=82.0
MEASURE CROTCH_Height=80.8
MEASURE TrouserWAIST_Circ=88.2
MEASURE HIP_Circ=97.6
MEASURE Knee_Height=33.5
MEASURE Calf_Height=47.7
MEASURE Waist_Height_Back_EZ=105.1
MEASURE TrouserWaist_Height_Back=104.8
MEASURE CrotchLength_Back=33.6
MEASURE CrotchLength_Front=26.7
MEASURE Ankle_Circ=25.86
MEASURE Head_Top_Height=165.5
MEASURE Hip_Height=87.3
MEASURE NeckBase_Circ=35.4
MEASURE Bust_to_Bust=18.3
MEASURE Underbust_Circ=79.6
MEASURE BUST_Circ=93.5
MEASURE Across_Back=36.6
MEASURE Shoulder_to_Shoulder=41.5
MEASURE Neck_Circ=33.3
MEASURE Knee_Circ=39.7
MEASURE Calf_Circ=36.3
MEASURE Bicep_Circ=27.7
MEASURE Elbow_Circ=24.6
MEASURE Wrist_Circ=16.1
MEASURE Shoulder_to_Wrist=57.9
MEASURE Shoulder_Length=13.0
MEASURE SideNeck_to_Bust=28.4
MEASURE NeckSide_to_Wrist=70.9
MEASURE NECK_Height=149.8
MEASURE Thigh_Circ=57.8
MEASURE Across_Front=36.0
MEASURE Shoulder_to_floor_Right=142.8
MEASURE Shoulder_to_floor_Left=143.5
MEASURE TopHip_Circ=91.0
MEASURE TrouserWaist_Height_Front=100.4
MEASURE Bust_Height=125.8
MEASURE Torso_Height=69.0
MEASURE Istumakorkeus=27.6
MEASURE NaturalWAIST_Circ=79.8
MEASURE NaturalWaist_Height=108.4
MEASURE Thigh_Height=4.5
MEASURE Ankle_Height=72.0
MEASURE Shoulder_Width_ThruTheBody=35.0
MEASURE Overarm_Width_ThruTheBody=42.1
MEASURE Hip_2_Width_ThruTheBody=39.1
MEASURE Hip_2_Circ=100.9
MEASURE Hip_2_Height=80.8
