OPTION UNITS=cm
MEASURE Seat_Back_Angle=7.9
MEASURE Outseam=85.6
MEASURE Inseam=67.3
MEASURE CROTCH_Height=65.8
MEASURE TrouserWAIST_Circ=100.1
MEASURE HIP_Circ=100.9
MEASURE Knee_Height=24.0
MEASURE Calf_Height=36.5
MEASURE Waist_Height_Back_EZ=87.3
MEASURE TrouserWaist_Height_Back=87.3
MEASURE CrotchLength_Back=30.4
MEASURE CrotchLength_Front=24.9
MEASURE Ankle_Circ=25.79
MEASURE Head_Top_Height=151.7
MEASURE Hip_Height=75.3
MEASURE NeckBase_Circ=36.7
MEASURE Bust_to_Bust=20.9
MEASURE Underbust_Circ=86.8
MEASURE BUST_Circ=96.9
MEASURE Across_Back=34.0
MEASURE Shoulder_to_Shoulder=40.9
MEASURE Neck_Circ=34.5
MEASURE Knee_Circ=38.3
MEASURE Calf_Circ=38.6
MEASURE Bicep_Circ=32.7
MEASURE Elbow_Circ=26.6
MEASURE Wrist_Circ=17.7
MEASURE Shoulder_to_Wrist=51.0
MEASURE Shoulder_Length=13.2
MEASURE SideNeck_to_Bust=31.0
MEASURE NeckSide_to_Wrist=64.2
MEASURE NECK_Height=132.3
MEASURE Thigh_Circ=58.8
MEASURE Across_Front=37.2
MEASURE Shoulder_to_floor_Right=126.1
MEASURE Shoulder_to_floor_Left=126.8
MEASURE TopHip_Circ=103.0
MEASURE TrouserWaist_Height_Front=82.2
MEASURE Bust_Height=104.8
MEASURE Torso_Height=66.5
MEASURE Istumakorkeus=26.6
MEASURE NaturalWAIST_Circ=94.6
MEASURE NaturalWaist_Height=92.4
MEASURE Thigh_Height=3.0
MEASURE Ankle_Height=57.7
MEASURE Shoulder_Width_ThruTheBody=36.2
MEASURE Overarm_Width_ThruTheBody=44.1
MEASURE Hip_2_Width_ThruTheBody=41.3
MEASURE Hip_2_Circ=103.8
MEASURE Hip_2_Height=65.8
