OPTION UNITS=cm
MEASURE Seat_Back_Angle=24.5
MEASURE Outseam=97.6
MEASURE Inseam=77.2
MEASURE CROTCH_Height=76.0
MEASURE TrouserWAIST_Circ=76.7
MEASURE HIP_Circ=98.4
MEASURE Knee_Height=29.5
MEASURE Calf_Height=43.4
MEASURE Waist_Height_Back_EZ=99.5
MEASURE TrouserWaist_Height_Back=99.7
MEASURE CrotchLength_Back=32.9
MEASURE CrotchLength_Front=25.1
MEASURE Ankle_Circ=24.39
MEASURE Head_Top_Height=161.1
MEASURE Hip_Height=83.5
MEASURE NeckBase_Circ=33.1
MEASURE Bust_to_Bust=19.2
MEASURE Underbust_Circ=73.5
MEASURE BUST_Circ=82.4
MEASURE Across_Back=32.1
MEASURE Shoulder_to_Shoulder=38.5
MEASURE Neck_Circ=30.4
MEASURE Knee_Circ=41.0
MEASURE Calf_Circ=38.1
MEASURE Bicep_Circ=28.5
MEASURE Elbow_Circ=23.9
MEASURE Wrist_Circ=14.7
MEASURE Shoulder_to_Wrist=56.2
MEASURE Shoulder_Length=13.4
MEASURE SideNeck_to_Bust=26.4
MEASURE NeckSide_to_Wrist=69.6
MEASURE NECK_Height=142.5
MEASURE Thigh_Circ=57.9
MEASURE Across_Front=32.5
MEASURE Shoulder_to_floor_Right=134.7
MEASURE Shoulder_to_floor_Left=135.0
MEASURE TopHip_Circ=81.6
MEASURE TrouserWaist_Height_Front=94.5
MEASURE Bust_Height=119.5
MEASURE Torso_Height=66.5
MEASURE Istumakorkeus=26.6
MEASURE NaturalWAIST_Circ=69.6
MEASURE NaturalWaist_Height=102.6
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=69.1
MEASURE Shoulder_Width_ThruTheBody=32.0
MEASURE Overarm_Width_ThruTheBody=38.1
MEASURE Hip_2_Width_ThruTheBody=38.6
MEASURE Hip_2_Circ=101.5
MEASURE Hip_2_Height=76.5
