OPTION UNITS=cm
MEASURE Seat_Back_Angle=24.7
MEASURE Outseam=94.1
MEASURE Inseam=74.9
MEASURE CROTCH_Height=73.6
MEASURE TrouserWAIST_Circ=90.4
MEASURE HIP_Circ=102.3
MEASURE Knee_Height=27.5
MEASURE Calf_Height=41.3
MEASURE Waist_Height_Back_EZ=96.3
MEASURE TrouserWaist_Height_Back=96.4
MEASURE CrotchLength_Back=31.3
MEASURE CrotchLength_Front=24.2
MEASURE Ankle_Circ=23.93
MEASURE Head_Top_Height=165.0
MEASURE Hip_Height=84.6
MEASURE NeckBase_Circ=37.2
MEASURE Bust_to_Bust=18.3
MEASURE Underbust_Circ=78.6
MEASURE BUST_Circ=89.3
MEASURE Across_Back=36.4
MEASURE Shoulder_to_Shoulder=40.6
MEASURE Neck_Circ=31.9
MEASURE Knee_Circ=39.3
MEASURE Calf_Circ=38.6
MEASURE Bicep_Circ=30.8
MEASURE Elbow_Circ=25.1
MEASURE Wrist_Circ=15.4
MEASURE Shoulder_to_Wrist=56.9
MEASURE Shoulder_Length=12.7
MEASURE SideNeck_to_Bust=31.0
MEASURE NeckSide_to_Wrist=69.6
MEASURE NECK_Height=145.1
MEASURE Thigh_Circ=61.6
MEASURE Across_Front=34.5
MEASURE Shoulder_to_floor_Right=137.3
MEASURE Shoulder_to_floor_Left=138.8
MEASURE TopHip_Circ=94.5
MEASURE TrouserWaist_Height_Front=91.2
MEASURE Bust_Height=117.6
MEASURE Torso_Height=71.5
MEASURE Istumakorkeus=28.6
MEASURE NaturalWAIST_Circ=80.1
MEASURE NaturalWaist_Height=102.2
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=66.3
MEASURE Shoulder_Width_ThruTheBody=34.4
MEASURE Overarm_Width_ThruTheBody=41.5
MEASURE Hip_2_Width_ThruTheBody=43.5
MEASURE Hip_2_Circ=110.7
MEASURE Hip_2_Height=75.1
