OPTION UNITS=cm
MEASURE Seat_Back_Angle=14.7
MEASURE Outseam=95.5
MEASURE Inseam=76.3
MEASURE CROTCH_Height=75.3
MEASURE TrouserWAIST_Circ=88.6
MEASURE HIP_Circ=94.9
MEASURE Knee_Height=30.0
MEASURE Calf_Height=43.6
MEASURE Waist_Height_Back_EZ=97.4
MEASURE TrouserWaist_Height_Back=96.7
MEASURE CrotchLength_Back=30.7
MEASURE CrotchLength_Front=25.1
MEASURE Ankle_Circ=23.76
MEASURE Head_Top_Height=161.3
MEASURE Hip_Height=80.8
MEASURE NeckBase_Circ=38.1
MEASURE Bust_to_Bust=22.4
MEASURE Underbust_Circ=90.7
MEASURE BUST_Circ=105.1
MEASURE Across_Back=34.9
MEASURE Shoulder_to_Shoulder=39.1
MEASURE Neck_Circ=36.3
MEASURE Knee_Circ=35.4
MEASURE Calf_Circ=33.3
MEASURE Bicep_Circ=30.7
MEASURE Elbow_Circ=24.8
MEASURE Wrist_Circ=15.5
MEASURE Shoulder_to_Wrist=57.0
MEASURE Shoulder_Length=12.4
MEASURE SideNeck_to_Bust=27.5
MEASURE NeckSide_to_Wrist=69.4
MEASURE NECK_Height=143.1
MEASURE Thigh_Circ=51.0
MEASURE Across_Front=38.7
MEASURE Shoulder_to_floor_Right=135.6
MEASURE Shoulder_to_floor_Left=135.8
MEASURE TopHip_Circ=90.8
MEASURE TrouserWaist_Height_Front=92.9
MEASURE Bust_Height=121.3
MEASURE Torso_Height=67.8
MEASURE Istumakorkeus=27.1
MEASURE NaturalWAIST_Circ=86.9
MEASURE NaturalWaist_Height=102.4
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=68.1
MEASURE Shoulder_Width_ThruTheBody=33.6
MEASURE Overarm_Width_ThruTheBody=42.2
MEASURE Hip_2_Width_ThruTheBody=36.1
MEASURE Hip_2_Circ=92.8
MEASURE Hip_2_Height=77.3
