OPTION UNITS=cm
MEASURE Seat_Back_Angle=20.0
MEASURE Outseam=102.7
MEASURE Inseam=79.5
MEASURE CROTCH_Height=78.0
MEASURE TrouserWAIST_Circ=92.1
MEASURE HIP_Circ=105.4
MEASURE Knee_Height=33.0
MEASURE Calf_Height=46.5
MEASURE Waist_Height_Back_EZ=105.0
MEASURE TrouserWaist_Height_Back=104.0
MEASURE CrotchLength_Back=36.0
MEASURE CrotchLength_Front=28.7
MEASURE Ankle_Circ=24.26
MEASURE Head_Top_Height=159.3
MEASURE Hip_Height=87.5
MEASURE NeckBase_Circ=35.6
MEASURE Bust_to_Bust=20.5
MEASURE Underbust_Circ=84.2
MEASURE BUST_Circ=96.8
MEASURE Across_Back=34.9
MEASURE Shoulder_to_Shoulder=41.2
MEASURE Neck_Circ=34.4
MEASURE Knee_Circ=40.3
MEASURE Calf_Circ=38.8
MEASURE Bicep_Circ=33.5
MEASURE Elbow_Circ=24.7
MEASURE Wrist_Circ=16.5
MEASURE Shoulder_to_Wrist=57.2
MEASURE Shoulder_Length=13.1
MEASURE SideNeck_to_Bust=29.4
MEASURE NeckSide_to_Wrist=70.3
MEASURE NECK_Height=146.3
MEASURE Thigh_Circ=64.5
MEASURE Across_Front=38.7
MEASURE Shoulder_to_floor_Right=140.5
MEASURE Shoulder_to_floor_Left=141.3
MEASURE TopHip_Circ=98.2
MEASURE TrouserWaist_Height_Front=99.7
MEASURE Bust_Height=121.0
MEASURE Torso_Height=68.3
MEASURE Istumakorkeus=27.3
MEASURE NaturalWAIST_Circ=84.4
MEASURE NaturalWaist_Height=105.3
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=70.3
MEASURE Shoulder_Width_ThruTheBody=36.3
MEASURE Overarm_Width_ThruTheBody=42.3
MEASURE Hip_2_Width_ThruTheBody=42.4
MEASURE Hip_2_Circ=110.8
MEASURE Hip_2_Height=78.0
