OPTION UNITS=cm
MEASURE Seat_Back_Angle=27.5
MEASURE Outseam=94.9
MEASURE Inseam=74.2
MEASURE CROTCH_Height=73.1
MEASURE TrouserWAIST_Circ=84.0
MEASURE HIP_Circ=103.8
MEASURE Knee_Height=29.0
MEASURE Calf_Height=42.2
MEASURE Waist_Height_Back_EZ=96.9
MEASURE TrouserWaist_Height_Back=97.1
MEASURE CrotchLength_Back=31.4
MEASURE CrotchLength_Front=25.8
MEASURE Ankle_Circ=25.46
MEASURE Head_Top_Height=161.3
MEASURE Hip_Height=81.1
MEASURE NeckBase_Circ=36.7
MEASURE Bust_to_Bust=16.9
MEASURE Underbust_Circ=78.0
MEASURE BUST_Circ=91.9
MEASURE Across_Back=34.5
MEASURE Shoulder_to_Shoulder=37.3
MEASURE Neck_Circ=33.2
MEASURE Knee_Circ=37.3
MEASURE Calf_Circ=35.6
MEASURE Bicep_Circ=26.6
MEASURE Elbow_Circ=21.7
MEASURE Wrist_Circ=14.0
MEASURE Shoulder_to_Wrist=54.5
MEASURE Shoulder_Length=11.8
MEASURE SideNeck_to_Bust=22.9
MEASURE NeckSide_to_Wrist=66.3
MEASURE NECK_Height=141.6
MEASURE Thigh_Circ=59.3
MEASURE Across_Front=37.4
MEASURE Shoulder_to_floor_Right=135.4
MEASURE Shoulder_to_floor_Left=134.9
MEASURE TopHip_Circ=90.6
MEASURE TrouserWaist_Height_Front=91.8
MEASURE Bust_Height=120.6
MEASURE Torso_Height=68.5
MEASURE Istumakorkeus=27.4
MEASURE NaturalWAIST_Circ=70.9
MEASURE NaturalWaist_Height=100.5
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=66.0
MEASURE Shoulder_Width_ThruTheBody=33.9
MEASURE Overarm_Width_ThruTheBody=38.2
MEASURE Hip_2_Width_ThruTheBody=41.2
MEASURE Hip_2_Circ=107.2
MEASURE Hip_2_Height=74.6
