OPTION UNITS=cm
MEASURE Seat_Back_Angle=20.9
MEASURE Outseam=99.3
MEASURE Inseam=79.5
MEASURE CROTCH_Height=78.3
MEASURE TrouserWAIST_Circ=86.7
MEASURE HIP_Circ=95.7
MEASURE Knee_Height=32.0
MEASURE Calf_Height=45.9
MEASURE Waist_Height_Back_EZ=101.3
MEASURE TrouserWaist_Height_Back=100.5
MEASURE CrotchLength_Back=30.3
MEASURE CrotchLength_Front=25.3
MEASURE Ankle_Circ=23.23
MEASURE Head_Top_Height=158.7
MEASURE Hip_Height=85.8
MEASURE NeckBase_Circ=37.7
MEASURE Bust_to_Bust=18.2
MEASURE Underbust_Circ=78.0
MEASURE BUST_Circ=96.2
MEASURE Across_Back=38.6
MEASURE Shoulder_to_Shoulder=41.7
MEASURE Neck_Circ=32.7
MEASURE Knee_Circ=35.8
MEASURE Calf_Circ=36.7
MEASURE Bicep_Circ=31.0
MEASURE Elbow_Circ=24.1
MEASURE Wrist_Circ=15.2
MEASURE Shoulder_to_Wrist=56.5
MEASURE Shoulder_Length=12.9
MEASURE SideNeck_to_Bust=26.9
MEASURE NeckSide_to_Wrist=69.4
MEASURE NECK_Height=141.8
MEASURE Thigh_Circ=55.5
MEASURE Across_Front=39.7
MEASURE Shoulder_to_floor_Right=136.0
MEASURE Shoulder_to_floor_Left=135.5
MEASURE TopHip_Circ=89.5
MEASURE TrouserWaist_Height_Front=96.8
MEASURE Bust_Height=118.3
MEASURE Torso_Height=63.5
MEASURE Istumakorkeus=25.4
MEASURE NaturalWAIST_Circ=79.1
MEASURE NaturalWaist_Height=103.7
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=68.8
MEASURE Shoulder_Width_ThruTheBody=36.2
MEASURE Overarm_Width_ThruTheBody=44.5
MEASURE Hip_2_Width_ThruTheBody=38.7
MEASURE Hip_2_Circ=99.2
MEASURE Hip_2_Height=78.3
