OPTION UNITS=cm
MEASURE Seat_Back_Angle=21.9
MEASURE Outseam=92.9
MEASURE Inseam=72.7
MEASURE CROTCH_Height=71.5
MEASURE TrouserWAIST_Circ=90.4
MEASURE HIP_Circ=103.4
MEASURE Knee_Height=27.0
MEASURE Calf_Height=40.3
MEASURE Waist_Height_Back_EZ=95.0
MEASURE TrouserWaist_Height_Back=95.2
MEASURE CrotchLength_Back=33.4
MEASURE CrotchLength_Front=24.0
MEASURE Ankle_Circ=25.46
MEASURE Head_Top_Height=157.9
MEASURE Hip_Height=82.5
MEASURE NeckBase_Circ=35.9
MEASURE Bust_to_Bust=18.7
MEASURE Underbust_Circ=82.0
MEASURE BUST_Circ=92.2
MEASURE Across_Back=35.0
MEASURE Shoulder_to_Shoulder=39.5
MEASURE Neck_Circ=34.0
MEASURE Knee_Circ=43.6
MEASURE Calf_Circ=39.3
MEASURE Bicep_Circ=32.6
MEASURE Elbow_Circ=28.3
MEASURE Wrist_Circ=17.6
MEASURE Shoulder_to_Wrist=55.2
MEASURE Shoulder_Length=13.2
MEASURE SideNeck_to_Bust=28.4
MEASURE NeckSide_to_Wrist=68.5
MEASURE NECK_Height=138.0
MEASURE Thigh_Circ=60.5
MEASURE Across_Front=35.1
MEASURE Shoulder_to_floor_Right=132.5
MEASURE Shoulder_to_floor_Left=131.5
MEASURE TopHip_Circ=96.8
MEASURE TrouserWaist_Height_Front=89.5
MEASURE Bust_Height=113.5
MEASURE Torso_Height=66.5
MEASURE Istumakorkeus=26.6
MEASURE NaturalWAIST_Circ=87.9
MEASURE NaturalWaist_Height=98.1
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=64.1
MEASURE Shoulder_Width_ThruTheBody=34.5
MEASURE Overarm_Width_ThruTheBody=42.0
MEASURE Hip_2_Width_ThruTheBody=41.9
MEASURE Hip_2_Circ=109.5
MEASURE Hip_2_Height=74.5
