OPTION UNITS=cm
MEASURE Seat_Back_Angle=21.7
MEASURE Outseam=102.9
MEASURE Inseam=81.1
MEASURE CROTCH_Height=80.0
MEASURE TrouserWAIST_Circ=75.3
MEASURE HIP_Circ=90.9
MEASURE Knee_Height=34.0
MEASURE Calf_Height=47.8
MEASURE Waist_Height_Back_EZ=104.6
MEASURE TrouserWaist_Height_Back=104.0
MEASURE CrotchLength_Back=32.4
MEASURE CrotchLength_Front=26.5
MEASURE Ankle_Circ=28.82
MEASURE Head_Top_Height=158.9
MEASURE Hip_Height=89.0
MEASURE NeckBase_Circ=34.5
MEASURE Bust_to_Bust=17.9
MEASURE Underbust_Circ=74.6
MEASURE BUST_Circ=86.4
MEASURE Across_Back=29.5
MEASURE Shoulder_to_Shoulder=36.5
MEASURE Neck_Circ=31.6
MEASURE Knee_Circ=33.9
MEASURE Calf_Circ=34.6
MEASURE Bicep_Circ=26.6
MEASURE Elbow_Circ=22.4
MEASURE Wrist_Circ=14.3
MEASURE Shoulder_to_Wrist=55.8
MEASURE Shoulder_Length=13.0
MEASURE SideNeck_to_Bust=25.9
MEASURE NeckSide_to_Wrist=68.8
MEASURE NECK_Height=143.3
MEASURE Thigh_Circ=52.8
MEASURE Across_Front=37.3
MEASURE Shoulder_to_floor_Right=135.5
MEASURE Shoulder_to_floor_Left=136.5
MEASURE TopHip_Circ=82.0
MEASURE TrouserWaist_Height_Front=100.4
MEASURE Bust_Height=121.0
MEASURE Torso_Height=63.3
MEASURE Istumakorkeus=25.3
MEASURE NaturalWAIST_Circ=70.1
MEASURE NaturalWaist_Height=105.3
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=72.5
MEASURE Shoulder_Width_ThruTheBody=33.2
MEASURE Overarm_Width_ThruTheBody=37.9
MEASURE Hip_2_Width_ThruTheBody=37.2
MEASURE Hip_2_Circ=94.3
MEASURE Hip_2_Height=80.5
