OPTION UNITS=cm
MEASURE Seat_Back_Angle=31.4
MEASURE Outseam=91.3
MEASURE Inseam=66.9
MEASURE CROTCH_Height=65.0
MEASURE TrouserWAIST_Circ=102.0
MEASURE HIP_Circ=122.4
MEASURE Knee_Height=23.5
MEASURE Calf_Height=35.9
MEASURE Waist_Height_Back_EZ=95.0
MEASURE TrouserWaist_Height_Back=95.4
MEASURE CrotchLength_Back=40.2
MEASURE CrotchLength_Front=29.9
MEASURE Ankle_Circ=34.73
MEASURE Head_Top_Height=157.7
MEASURE Hip_Height=78.0
MEASURE NeckBase_Circ=37.6
MEASURE Bust_to_Bust=16.7
MEASURE Underbust_Circ=83.4
MEASURE BUST_Circ=100.7
MEASURE Across_Back=36.2
MEASURE Shoulder_to_Shoulder=40.6
MEASURE Neck_Circ=36.1
MEASURE Knee_Circ=43.9
MEASURE Calf_Circ=43.9
MEASURE Bicep_Circ=35.4
MEASURE Elbow_Circ=28.3
MEASURE Wrist_Circ=16.2
MEASURE Shoulder_to_Wrist=50.8
MEASURE Shoulder_Length=12.7
MEASURE SideNeck_to_Bust=33.4
MEASURE NeckSide_to_Wrist=63.4
MEASURE NECK_Height=136.7
MEASURE Thigh_Circ=70.3
MEASURE Across_Front=35.5
MEASURE Shoulder_to_floor_Right=131.5
MEASURE Shoulder_to_floor_Left=132.2
MEASURE TopHip_Circ=118.2
MEASURE TrouserWaist_Height_Front=87.8
MEASURE Bust_Height=111.5
MEASURE Torso_Height=71.8
MEASURE Istumakorkeus=28.7
MEASURE NaturalWAIST_Circ=94.0
MEASURE NaturalWaist_Height=93.7
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=61.3
MEASURE Shoulder_Width_ThruTheBody=34.5
MEASURE Overarm_Width_ThruTheBody=44.1
MEASURE Hip_2_Width_ThruTheBody=46.5
MEASURE Hip_2_Circ=126.9
MEASURE Hip_2_Height=73.0
