OPTION UNITS=cm
MEASURE Seat_Back_Angle=23.9
MEASURE Outseam=99.8
MEASURE Inseam=81.6
MEASURE CROTCH_Height=80.7
MEASURE TrouserWAIST_Circ=82.3
MEASURE HIP_Circ=91.7
MEASURE Knee_Height=33.5
MEASURE Calf_Height=47.7
MEASURE Waist_Height_Back_EZ=102.1
MEASURE TrouserWaist_Height_Back=101.5
MEASURE CrotchLength_Back=27.8
MEASURE CrotchLength_Front=24.6
MEASURE Ankle_Circ=25.80
MEASURE Head_Top_Height=167.5
MEASURE Hip_Height=88.7
MEASURE NeckBase_Circ=34.8
MEASURE Bust_to_Bust=18.7
MEASURE Underbust_Circ=74.7
MEASURE BUST_Circ=92.8
MEASURE Across_Back=34.9
MEASURE Shoulder_to_Shoulder=38.7
MEASURE Neck_Circ=30.6
MEASURE Knee_Circ=33.8
MEASURE Calf_Circ=33.8
MEASURE Bicep_Circ=28.6
MEASURE Elbow_Circ=22.2
MEASURE Wrist_Circ=15.4
MEASURE Shoulder_to_Wrist=57.5
MEASURE Shoulder_Length=11.4
MEASURE SideNeck_to_Bust=26.5
MEASURE NeckSide_to_Wrist=68.9
MEASURE NECK_Height=147.2
MEASURE Thigh_Circ=51.7
MEASURE Across_Front=35.9
MEASURE Shoulder_to_floor_Right=140.7
MEASURE Shoulder_to_floor_Left=140.9
MEASURE TopHip_Circ=85.0
MEASURE TrouserWaist_Height_Front=97.3
MEASURE Bust_Height=125.2
MEASURE Torso_Height=66.5
MEASURE Istumakorkeus=26.6
MEASURE NaturalWAIST_Circ=72.0
MEASURE NaturalWaist_Height=107.3
MEASURE Thigh_Height=4.5
MEASURE Ankle_Height=73.2
MEASURE Shoulder_Width_ThruTheBody=33.4
MEASURE Overarm_Width_ThruTheBody=40.4
MEASURE Hip_2_Width_ThruTheBody=36.6
MEASURE Hip_2_Circ=94.6
MEASURE Hip_2_Height=80.7
