OPTION UNITS=cm
MEASURE Seat_Back_Angle=21.9
MEASURE Outseam=102.0
MEASURE Inseam=81.9
MEASURE CROTCH_Height=80.8
MEASURE TrouserWAIST_Circ=86.1
MEASURE HIP_Circ=100.4
MEASURE Knee_Height=32.0
MEASURE Calf_Height=46.7
MEASURE Waist_Height_Back_EZ=103.9
MEASURE TrouserWaist_Height_Back=103.3
MEASURE CrotchLength_Back=31.2
MEASURE CrotchLength_Front=25.4
MEASURE Ankle_Circ=23.68
MEASURE Head_Top_Height=168.2
MEASURE Hip_Height=89.3
MEASURE NeckBase_Circ=36.2
MEASURE Bust_to_Bust=21.5
MEASURE Underbust_Circ=76.4
MEASURE BUST_Circ=91.4
MEASURE Across_Back=30.1
MEASURE Shoulder_to_Shoulder=41.3
MEASURE Neck_Circ=32.6
MEASURE Knee_Circ=35.1
MEASURE Calf_Circ=35.0
MEASURE Bicep_Circ=27.4
MEASURE Elbow_Circ=22.7
MEASURE Wrist_Circ=14.0
MEASURE Shoulder_to_Wrist=56.2
MEASURE Shoulder_Length=13.5
MEASURE SideNeck_to_Bust=26.7
MEASURE NeckSide_to_Wrist=69.7
MEASURE NECK_Height=150.6
MEASURE Thigh_Circ=58.4
MEASURE Across_Front=41.3
MEASURE Shoulder_to_floor_Right=142.6
MEASURE Shoulder_to_floor_Left=143.8
MEASURE TopHip_Circ=88.1
MEASURE TrouserWaist_Height_Front=99.3
MEASURE Bust_Height=127.8
MEASURE Torso_Height=69.8
MEASURE Istumakorkeus=27.9
MEASURE NaturalWAIST_Circ=74.8
MEASURE NaturalWaist_Height=108.7
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=73.2
MEASURE Shoulder_Width_ThruTheBody=36.5
MEASURE Overarm_Width_ThruTheBody=40.5
MEASURE Hip_2_Width_ThruTheBody=41.0
MEASURE Hip_2_Circ=104.2
MEASURE Hip_2_Height=81.3
