OPTION UNITS=cm
MEASURE Seat_Back_Angle=24.3
MEASURE Outseam=99.2
MEASURE Inseam=79.9
MEASURE CROTCH_Height=78.6
MEASURE TrouserWAIST_Circ=77.0
MEASURE HIP_Circ=94.7
MEASURE Knee_Height=32.5
MEASURE Calf_Height=46.3
MEASURE Waist_Height_Back_EZ=101.3
MEASURE TrouserWaist_Height_Back=100.8
MEASURE CrotchLength_Back=30.5
MEASURE CrotchLength_Front=24.6
MEASURE Ankle_Circ=22.76
MEASURE Head_Top_Height=163.4
MEASURE Hip_Height=85.1
MEASURE NeckBase_Circ=34.6
MEASURE Bust_to_Bust=16.6
MEASURE Underbust_Circ=75.9
MEASURE BUST_Circ=84.3
MEASURE Across_Back=34.4
MEASURE Shoulder_to_Shoulder=39.4
MEASURE Neck_Circ=30.8
MEASURE Knee_Circ=35.4
MEASURE Calf_Circ=35.0
MEASURE Bicep_Circ=26.0
MEASURE Elbow_Circ=22.2
MEASURE Wrist_Circ=15.2
MEASURE Shoulder_to_Wrist=60.8
MEASURE Shoulder_Length=12.5
MEASURE SideNeck_to_Bust=24.9
MEASURE NeckSide_to_Wrist=73.3
MEASURE NECK_Height=144.8
MEASURE Thigh_Circ=53.8
MEASURE Across_Front=32.4
MEASURE Shoulder_to_floor_Right=137.8
MEASURE Shoulder_to_floor_Left=137.8
MEASURE TopHip_Circ=81.3
MEASURE TrouserWaist_Height_Front=96.3
MEASURE Bust_Height=122.1
MEASURE Torso_Height=66.3
MEASURE Istumakorkeus=26.5
MEASURE NaturalWAIST_Circ=67.0
MEASURE NaturalWaist_Height=105.1
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=69.8
MEASURE Shoulder_Width_ThruTheBody=32.5
MEASURE Overarm_Width_ThruTheBody=38.7
MEASURE Hip_2_Width_ThruTheBody=38.5
MEASURE Hip_2_Circ=98.9
MEASURE Hip_2_Height=79.1
