OPTION UNITS=cm
MEASURE Seat_Back_Angle=16.5
MEASURE Outseam=114.7
MEASURE Inseam=91.0
MEASURE CROTCH_Height=90.1
MEASURE TrouserWAIST_Circ=85.7
MEASURE HIP_Circ=97.7
MEASURE Knee_Height=36.0
MEASURE Calf_Height=52.2
MEASURE Waist_Height_Back_EZ=116.2
MEASURE TrouserWaist_Height_Back=115.9
MEASURE CrotchLength_Back=34.4
MEASURE CrotchLength_Front=28.3
MEASURE Ankle_Circ=26.87
MEASURE Head_Top_Height=177.1
MEASURE Hip_Height=97.6
MEASURE NeckBase_Circ=37.3
MEASURE Bust_to_Bust=22.3
MEASURE Underbust_Circ=78.5
MEASURE BUST_Circ=96.2
MEASURE Across_Back=34.1
MEASURE Shoulder_to_Shoulder=33.1
MEASURE Neck_Circ=33.4
MEASURE Knee_Circ=37.7
MEASURE Calf_Circ=35.0
MEASURE Bicep_Circ=29.3
MEASURE Elbow_Circ=23.6
MEASURE Wrist_Circ=15.9
MEASURE Shoulder_to_Wrist=65.4
MEASURE Shoulder_Length=10.2
MEASURE SideNeck_to_Bust=30.5
MEASURE NeckSide_to_Wrist=75.6
MEASURE NECK_Height=161.8
MEASURE Thigh_Circ=53.2
MEASURE Across_Front=29.3
MEASURE Shoulder_to_floor_Right=154.8
MEASURE Shoulder_to_floor_Left=156.3
MEASURE TopHip_Circ=91.5
MEASURE TrouserWaist_Height_Front=111.7
MEASURE Bust_Height=136.1
MEASURE Torso_Height=71.8
MEASURE Istumakorkeus=28.7
MEASURE NaturalWAIST_Circ=77.0
MEASURE NaturalWaist_Height=118.8
MEASURE Thigh_Height=5.0
MEASURE Ankle_Height=81.6
MEASURE Shoulder_Width_ThruTheBody=29.1
MEASURE Overarm_Width_ThruTheBody=40.7
MEASURE Hip_2_Width_ThruTheBody=39.0
MEASURE Hip_2_Circ=98.5
MEASURE Hip_2_Height=90.6
