OPTION UNITS=cm
MEASURE Seat_Back_Angle=26.0
MEASURE Outseam=96.8
MEASURE Inseam=73.6
MEASURE CROTCH_Height=71.2
MEASURE TrouserWAIST_Circ=101.7
MEASURE HIP_Circ=116.6
MEASURE Knee_Height=27.0
MEASURE Calf_Height=40.3
MEASURE Waist_Height_Back_EZ=99.3
MEASURE TrouserWaist_Height_Back=99.5
MEASURE CrotchLength_Back=38.9
MEASURE CrotchLength_Front=28.5
MEASURE Ankle_Circ=28.17
MEASURE Head_Top_Height=159.1
MEASURE Hip_Height=83.2
MEASURE NeckBase_Circ=38.7
MEASURE Bust_to_Bust=20.6
MEASURE Underbust_Circ=90.5
MEASURE BUST_Circ=101.5
MEASURE Across_Back=34.1
MEASURE Shoulder_to_Shoulder=43.4
MEASURE Neck_Circ=36.2
MEASURE Knee_Circ=41.6
MEASURE Calf_Circ=41.5
MEASURE Bicep_Circ=37.7
MEASURE Elbow_Circ=30.9
MEASURE Wrist_Circ=17.0
MEASURE Shoulder_to_Wrist=55.3
MEASURE Shoulder_Length=14.1
MEASURE SideNeck_to_Bust=27.7
MEASURE NeckSide_to_Wrist=69.4
MEASURE NECK_Height=144.2
MEASURE Thigh_Circ=68.4
MEASURE Across_Front=39.6
MEASURE Shoulder_to_floor_Right=138.0
MEASURE Shoulder_to_floor_Left=137.7
MEASURE TopHip_Circ=111.4
MEASURE TrouserWaist_Height_Front=93.2
MEASURE Bust_Height=118.7
MEASURE Torso_Height=73.0
MEASURE Istumakorkeus=29.2
MEASURE NaturalWAIST_Circ=96.4
MEASURE NaturalWaist_Height=100.4
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=63.3
MEASURE Shoulder_Width_ThruTheBody=37.9
MEASURE Overarm_Width_ThruTheBody=44.5
MEASURE Hip_2_Width_ThruTheBody=45.5
MEASURE Hip_2_Circ=119.4
MEASURE Hip_2_Height=73.7
