OPTION UNITS=cm
MEASURE Seat_Back_Angle=25.7
MEASURE Outseam=91.8
MEASURE Inseam=72.1
MEASURE CROTCH_Height=71.0
MEASURE TrouserWAIST_Circ=80.4
MEASURE HIP_Circ=98.1
MEASURE Knee_Height=28.0
MEASURE Calf_Height=40.9
MEASURE Waist_Height_Back_EZ=93.8
MEASURE TrouserWaist_Height_Back=93.1
MEASURE CrotchLength_Back=32.1
MEASURE CrotchLength_Front=24.9
MEASURE Ankle_Circ=28.17
MEASURE Head_Top_Height=151.8
MEASURE Hip_Height=78.5
MEASURE NeckBase_Circ=36.0
MEASURE Bust_to_Bust=14.4
MEASURE Underbust_Circ=76.4
MEASURE BUST_Circ=89.8
MEASURE Across_Back=31.8
MEASURE Shoulder_to_Shoulder=39.5
MEASURE Neck_Circ=35.0
MEASURE Knee_Circ=35.6
MEASURE Calf_Circ=36.2
MEASURE Bicep_Circ=29.3
MEASURE Elbow_Circ=22.8
MEASURE Wrist_Circ=14.4
MEASURE Shoulder_to_Wrist=53.3
MEASURE Shoulder_Length=12.7
MEASURE SideNeck_to_Bust=27.9
MEASURE NeckSide_to_Wrist=65.9
MEASURE NECK_Height=136.8
MEASURE Thigh_Circ=55.3
MEASURE Across_Front=36.3
MEASURE Shoulder_to_floor_Right=128.5
MEASURE Shoulder_to_floor_Left=131.0
MEASURE TopHip_Circ=82.2
MEASURE TrouserWaist_Height_Front=89.1
MEASURE Bust_Height=114.0
MEASURE Torso_Height=65.8
MEASURE Istumakorkeus=26.3
MEASURE NaturalWAIST_Circ=71.6
MEASURE NaturalWaist_Height=97.3
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=63.4
MEASURE Shoulder_Width_ThruTheBody=33.7
MEASURE Overarm_Width_ThruTheBody=38.8
MEASURE Hip_2_Width_ThruTheBody=39.0
MEASURE Hip_2_Circ=102.7
MEASURE Hip_2_Height=72.5
