OPTION UNITS=cm
MEASURE Seat_Back_Angle=17.6
MEASURE Outseam=109.3
MEASURE Inseam=87.0
MEASURE CROTCH_Height=86.3
MEASURE TrouserWAIST_Circ=96.7
MEASURE HIP_Circ=109.6
MEASURE Knee_Height=33.0
MEASURE Calf_Height=49.0
MEASURE Waist_Height_Back_EZ=111.7
MEASURE TrouserWaist_Height_Back=111.7
MEASURE CrotchLength_Back=34.5
MEASURE CrotchLength_Front=29.0
MEASURE Ankle_Circ=27.68
MEASURE Head_Top_Height=181.5
MEASURE INT_Seat_Height=96.8
MEASURE NeckBase_Circ=40.8
MEASURE Bust_to_Bust=20.2
MEASURE Underbust_Circ=94.4
MEASURE BUST_Circ=99.3
MEASURE Across_Back=36.5
MEASURE Shoulder_to_Shoulder=44.2
MEASURE Neck_Circ=38.3
MEASURE Knee_Circ=39.9
MEASURE Calf_Circ=35.2
MEASURE Bicep_Circ=35.3
MEASURE Elbow_Circ=27.9
MEASURE Wrist_Circ=17.4
MEASURE Shoulder_to_Wrist=61.9
MEASURE Shoulder_Length=14.0
MEASURE SideNeck_to_Bust=26.1
MEASURE NeckSide_to_Wrist=76.0
MEASURE NECK_Height=163.3
MEASURE Thigh_Circ=61.5
MEASURE Across_Front=42.2
MEASURE Shoulder_to_floor_Right=156.8
MEASURE Shoulder_to_floor_Left=156.3
MEASURE Hip2_LantioLuut=112.6
MEASURE TopHip_Circ=101.1
MEASURE TrouserWaist_Height_Front=106.5
MEASURE Bust_Height=139.8
MEASURE Torso_Height=77.0
MEASURE Istumakorkeus=30.8
MEASURE NaturalWAIST_Circ=90.5
MEASURE NaturalWaist_Height=117.1
MEASURE Thigh_Height=4.5
MEASURE Ankle_Height=77.7
MEASURE Shoulder_Width_ThruTheBody=39.5
MEASURE Overarm_Width_ThruTheBody=46.9
MEASURE Hip_Width_ThruTheBody=43.8
