OPTION UNITS=cm
MEASURE Seat_Back_Angle=24.2
MEASURE Outseam=96.4
MEASURE Inseam=75.4
MEASURE CROTCH_Height=74.0
MEASURE TrouserWAIST_Circ=98.8
MEASURE HIP_Circ=111.7
MEASURE Knee_Height=27.5
MEASURE Calf_Height=41.5
MEASURE Waist_Height_Back_EZ=99.4
MEASURE TrouserWaist_Height_Back=98.9
MEASURE CrotchLength_Back=35.2
MEASURE CrotchLength_Front=28.4
MEASURE Ankle_Circ=25.20
MEASURE Head_Top_Height=161.3
MEASURE Hip_Height=83.5
MEASURE NeckBase_Circ=38.0
MEASURE Bust_to_Bust=21.4
MEASURE Underbust_Circ=87.5
MEASURE BUST_Circ=101.1
MEASURE Across_Back=35.8
MEASURE Shoulder_to_Shoulder=42.2
MEASURE Neck_Circ=35.1
MEASURE Knee_Circ=44.5
MEASURE Calf_Circ=39.9
MEASURE Bicep_Circ=33.8
MEASURE Elbow_Circ=27.5
MEASURE Wrist_Circ=16.7
MEASURE Shoulder_to_Wrist=53.0
MEASURE Shoulder_Length=13.2
MEASURE SideNeck_to_Bust=29.3
MEASURE NeckSide_to_Wrist=66.3
MEASURE NECK_Height=142.8
MEASURE Thigh_Circ=64.6
MEASURE Across_Front=40.3
MEASURE Shoulder_to_floor_Right=135.1
MEASURE Shoulder_to_floor_Left=136.3
MEASURE TopHip_Circ=108.1
MEASURE TrouserWaist_Height_Front=93.1
MEASURE Bust_Height=118.6
MEASURE Torso_Height=68.8
MEASURE Istumakorkeus=27.5
MEASURE NaturalWAIST_Circ=92.7
MEASURE NaturalWaist_Height=101.6
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=66.3
MEASURE Shoulder_Width_ThruTheBody=35.8
MEASURE Overarm_Width_ThruTheBody=43.3
MEASURE Hip_2_Width_ThruTheBody=44.1
MEASURE Hip_2_Circ=112.6
MEASURE Hip_2_Height=75.5
