OPTION UNITS=cm
MEASURE Seat_Back_Angle=12.2
MEASURE Outseam=95.3
MEASURE Inseam=74.8
MEASURE CROTCH_Height=73.6
MEASURE TrouserWAIST_Circ=94.3
MEASURE HIP_Circ=99.8
MEASURE Knee_Height=29.5
MEASURE Calf_Height=42.7
MEASURE Waist_Height_Back_EZ=97.2
MEASURE TrouserWaist_Height_Back=97.4
MEASURE CrotchLength_Back=33.3
MEASURE CrotchLength_Front=25.8
MEASURE Ankle_Circ=23.76
MEASURE Head_Top_Height=157.4
MEASURE Hip_Height=82.1
MEASURE NeckBase_Circ=36.3
MEASURE Bust_to_Bust=17.9
MEASURE Underbust_Circ=90.5
MEASURE BUST_Circ=103.6
MEASURE Across_Back=36.6
MEASURE Shoulder_to_Shoulder=39.6
MEASURE Neck_Circ=34.2
MEASURE Knee_Circ=39.1
MEASURE Calf_Circ=36.7
MEASURE Bicep_Circ=30.9
MEASURE Elbow_Circ=24.3
MEASURE Wrist_Circ=16.3
MEASURE Shoulder_to_Wrist=53.9
MEASURE Shoulder_Length=14.1
MEASURE SideNeck_to_Bust=28.9
MEASURE NeckSide_to_Wrist=68.0
MEASURE NECK_Height=137.1
MEASURE Thigh_Circ=56.0
MEASURE Across_Front=37.1
MEASURE Shoulder_to_floor_Right=129.4
MEASURE Shoulder_to_floor_Left=129.9
MEASURE TopHip_Circ=98.6
MEASURE TrouserWaist_Height_Front=92.2
MEASURE Bust_Height=114.6
MEASURE Torso_Height=63.5
MEASURE Istumakorkeus=25.4
MEASURE NaturalWAIST_Circ=90.9
MEASURE NaturalWaist_Height=99.0
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=65.4
MEASURE Shoulder_Width_ThruTheBody=32.8
MEASURE Overarm_Width_ThruTheBody=36.4
MEASURE Hip_2_Width_ThruTheBody=38.3
MEASURE Hip_2_Circ=100.3
MEASURE Hip_2_Height=78.6
