OPTION UNITS=cm
MEASURE Seat_Back_Angle=17.3
MEASURE Outseam=96.8
MEASURE Inseam=77.2
MEASURE CROTCH_Height=76.1
MEASURE TrouserWAIST_Circ=83.3
MEASURE HIP_Circ=93.4
MEASURE Knee_Height=31.0
MEASURE Calf_Height=44.5
MEASURE Waist_Height_Back_EZ=98.3
MEASURE TrouserWaist_Height_Back=98.1
MEASURE CrotchLength_Back=29.7
MEASURE CrotchLength_Front=24.6
MEASURE Ankle_Circ=26.29
MEASURE Head_Top_Height=161.9
MEASURE Hip_Height=84.6
MEASURE NeckBase_Circ=37.1
MEASURE Bust_to_Bust=19.9
MEASURE Underbust_Circ=78.3
MEASURE BUST_Circ=93.9
MEASURE Across_Back=33.8
MEASURE Shoulder_to_Shoulder=39.8
MEASURE Neck_Circ=33.1
MEASURE Knee_Circ=36.5
MEASURE Calf_Circ=35.1
MEASURE Bicep_Circ=27.3
MEASURE Elbow_Circ=23.1
MEASURE Wrist_Circ=15.5
MEASURE Shoulder_to_Wrist=54.0
MEASURE Shoulder_Length=11.8
MEASURE SideNeck_to_Bust=29.1
MEASURE NeckSide_to_Wrist=65.7
MEASURE NECK_Height=145.6
MEASURE Thigh_Circ=52.3
MEASURE Across_Front=39.8
MEASURE Shoulder_to_floor_Right=139.8
MEASURE Shoulder_to_floor_Left=139.1
MEASURE TopHip_Circ=85.4
MEASURE TrouserWaist_Height_Front=94.3
MEASURE Bust_Height=122.6
MEASURE Torso_Height=69.5
MEASURE Istumakorkeus=27.8
MEASURE NaturalWAIST_Circ=72.2
MEASURE NaturalWaist_Height=103.9
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=68.3
MEASURE Shoulder_Width_ThruTheBody=35.2
MEASURE Overarm_Width_ThruTheBody=42.0
MEASURE Hip_2_Width_ThruTheBody=38.0
MEASURE Hip_2_Circ=96.2
MEASURE Hip_2_Height=76.1
