OPTION UNITS=cm
MEASURE Seat_Back_Angle=25.0
MEASURE Outseam=95.9
MEASURE Inseam=77.6
MEASURE CROTCH_Height=76.6
MEASURE TrouserWAIST_Circ=86.4
MEASURE HIP_Circ=97.0
MEASURE Knee_Height=29.0
MEASURE Calf_Height=43.3
MEASURE Waist_Height_Back_EZ=98.5
MEASURE TrouserWaist_Height_Back=97.7
MEASURE CrotchLength_Back=30.7
MEASURE CrotchLength_Front=22.1
MEASURE Ankle_Circ=25.61
MEASURE Head_Top_Height=166.6
MEASURE Hip_Height=86.1
MEASURE NeckBase_Circ=33.5
MEASURE Bust_to_Bust=22.9
MEASURE Underbust_Circ=80.9
MEASURE BUST_Circ=97.9
MEASURE Across_Back=32.4
MEASURE Shoulder_to_Shoulder=39.3
MEASURE Neck_Circ=30.6
MEASURE Knee_Circ=37.2
MEASURE Calf_Circ=36.6
MEASURE Bicep_Circ=28.9
MEASURE Elbow_Circ=23.9
MEASURE Wrist_Circ=15.2
MEASURE Shoulder_to_Wrist=53.3
MEASURE Shoulder_Length=14.9
MEASURE SideNeck_to_Bust=32.6
MEASURE NeckSide_to_Wrist=68.3
MEASURE NECK_Height=148.4
MEASURE Thigh_Circ=59.3
MEASURE Across_Front=42.3
MEASURE Shoulder_to_floor_Right=141.4
MEASURE Shoulder_to_floor_Left=142.9
MEASURE TopHip_Circ=88.4
MEASURE TrouserWaist_Height_Front=93.4
MEASURE Bust_Height=123.1
MEASURE Torso_Height=71.8
MEASURE Istumakorkeus=28.7
MEASURE NaturalWAIST_Circ=77.1
MEASURE NaturalWaist_Height=105.3
MEASURE Thigh_Height=3.5
MEASURE Ankle_Height=68.5
MEASURE Shoulder_Width_ThruTheBody=35.7
MEASURE Overarm_Width_ThruTheBody=41.9
MEASURE Hip_2_Width_ThruTheBody=38.8
MEASURE Hip_2_Circ=102.6
MEASURE Hip_2_Height=76.6
