OPTION UNITS=cm
MEASURE Seat_Back_Angle=26.8
MEASURE Outseam=94.3
MEASURE Inseam=70.2
MEASURE CROTCH_Height=68.8
MEASURE TrouserWAIST_Circ=86.2
MEASURE HIP_Circ=103.6
MEASURE Knee_Height=27.0
MEASURE Calf_Height=39.5
MEASURE Waist_Height_Back_EZ=97.0
MEASURE TrouserWaist_Height_Back=97.0
MEASURE CrotchLength_Back=37.7
MEASURE CrotchLength_Front=31.1
MEASURE Ankle_Circ=25.61
MEASURE Head_Top_Height=155.2
MEASURE Hip_Height=79.3
MEASURE NeckBase_Circ=35.5
MEASURE Bust_to_Bust=17.8
MEASURE Underbust_Circ=84.0
MEASURE BUST_Circ=95.1
MEASURE Across_Back=36.1
MEASURE Shoulder_to_Shoulder=38.7
MEASURE Neck_Circ=35.2
MEASURE Knee_Circ=39.8
MEASURE Calf_Circ=39.7
MEASURE Bicep_Circ=33.5
MEASURE Elbow_Circ=26.8
MEASURE Wrist_Circ=15.9
MEASURE Shoulder_to_Wrist=53.0
MEASURE Shoulder_Length=11.7
MEASURE SideNeck_to_Bust=28.4
MEASURE NeckSide_to_Wrist=64.7
MEASURE NECK_Height=135.5
MEASURE Thigh_Circ=62.8
MEASURE Across_Front=37.6
MEASURE Shoulder_to_floor_Right=131.0
MEASURE Shoulder_to_floor_Left=130.5
MEASURE TopHip_Circ=99.6
MEASURE TrouserWaist_Height_Front=91.2
MEASURE Bust_Height=112.8
MEASURE Torso_Height=66.8
MEASURE Istumakorkeus=26.7
MEASURE NaturalWAIST_Circ=82.9
MEASURE NaturalWaist_Height=95.5
MEASURE Thigh_Height=3.0
MEASURE Ankle_Height=62.5
MEASURE Shoulder_Width_ThruTheBody=33.8
MEASURE Overarm_Width_ThruTheBody=42.1
MEASURE Hip_2_Width_ThruTheBody=39.8
MEASURE Hip_2_Circ=104.8
MEASURE Hip_2_Height=69.8
