OPTION UNITS=cm
MEASURE Seat_Back_Angle=18.9
MEASURE Outseam=98.4
MEASURE Inseam=81.0
MEASURE CROTCH_Height=80.0
MEASURE TrouserWAIST_Circ=87.5
MEASURE HIP_Circ=96.1
MEASURE Knee_Height=30.5
MEASURE Calf_Height=45.4
MEASURE Waist_Height_Back_EZ=100.8
MEASURE TrouserWaist_Height_Back=100.5
MEASURE CrotchLength_Back=29.4
MEASURE CrotchLength_Front=23.3
MEASURE Ankle_Circ=23.47
MEASURE Head_Top_Height=164.3
MEASURE Hip_Height=87.5
MEASURE NeckBase_Circ=35.6
MEASURE Bust_to_Bust=21.8
MEASURE Underbust_Circ=83.5
MEASURE BUST_Circ=91.7
MEASURE Across_Back=33.4
MEASURE Shoulder_to_Shoulder=40.5
MEASURE Neck_Circ=32.7
MEASURE Knee_Circ=37.6
MEASURE Calf_Circ=33.5
MEASURE Bicep_Circ=29.0
MEASURE Elbow_Circ=23.6
MEASURE Wrist_Circ=15.3
MEASURE Shoulder_to_Wrist=57.0
MEASURE Shoulder_Length=13.4
MEASURE SideNeck_to_Bust=28.1
MEASURE NeckSide_to_Wrist=70.3
MEASURE NECK_Height=148.8
MEASURE Thigh_Circ=53.9
MEASURE Across_Front=39.1
MEASURE Shoulder_to_floor_Right=142.0
MEASURE Shoulder_to_floor_Left=142.5
MEASURE TopHip_Circ=87.6
MEASURE TrouserWaist_Height_Front=96.0
MEASURE Bust_Height=124.5
MEASURE Torso_Height=68.8
MEASURE Istumakorkeus=27.5
MEASURE NaturalWAIST_Circ=76.0
MEASURE NaturalWaist_Height=107.5
MEASURE Thigh_Height=4.0
MEASURE Ankle_Height=71.9
MEASURE Shoulder_Width_ThruTheBody=35.2
MEASURE Overarm_Width_ThruTheBody=41.9
MEASURE Hip_2_Width_ThruTheBody=38.2
MEASURE Hip_2_Circ=98.2
MEASURE Hip_2_Height=80.5
